onset	duration	stim	block_number	block_duration	block_condition	sequential_position
0.060000000000002274	0.3	za	1	18.4	pseudo	1
0.35999999999999943	0.3	bart	1	18.4	pseudo	2
0.7432999999999979	0.3	zà	1	18.4	pseudo	3
1.1599000000000004	0.3	aflé	1	18.4	pseudo	4
1.5431999999999988	0.3	za	1	18.4	pseudo	5
1.9431999999999974	0.3	beôle	1	18.4	pseudo	6
2.3430999999999997	0.3	sbû	1	18.4	pseudo	7
2.7430999999999983	0.3	skuis	1	18.4	pseudo	8
3.159700000000001	0.3	ux	1	18.4	pseudo	9
3.5430999999999955	0.3	grompetsir	1	18.4	pseudo	10
3.942999999999998	0.3	mês	1	18.4	pseudo	11
4.3430000000000035	0.3	heusila	1	18.4	pseudo	12
4.742999999999995	2.0	+	1	18.4	pseudo	13
6.742800000000003	0.3	fe	1	18.4	pseudo	14
7.159400000000005	0.3	i	1	18.4	pseudo	15
7.542699999999996	0.3	teute	1	18.4	pseudo	16
7.942700000000002	0.3	zà	1	18.4	pseudo	17
8.342699999999994	0.3	agenmir	1	18.4	pseudo	18
8.742599999999996	0.3	oq	1	18.4	pseudo	19
9.159300000000002	0.3	za	1	18.4	pseudo	20
9.542600000000007	0.3	nerftéfin	1	18.4	pseudo	21
9.942599999999999	0.3	he	1	18.4	pseudo	22
10.342500000000001	0.3	alr	1	18.4	pseudo	23
10.742500000000007	0.3	qe	1	18.4	pseudo	24
11.159099999999995	0.3	décone	1	18.4	pseudo	25
11.5424	2.0	+	1	18.4	pseudo	26
13.542299999999997	0.3	apgé	1	18.4	pseudo	27
13.9589	0.3	vonne	1	18.4	pseudo	28
14.342200000000005	0.3	um	1	18.4	pseudo	29
14.742199999999997	0.3	gâvanprès	1	18.4	pseudo	30
15.1588	0.3	co	1	18.4	pseudo	31
15.542100000000005	0.3	sotes	1	18.4	pseudo	32
15.942099999999996	0.3	row	1	18.4	pseudo	33
16.342100000000002	0.3	fe	1	18.4	pseudo	34
16.742000000000004	0.3	tène	1	18.4	pseudo	35
17.158699999999996	0.3	ogir	1	18.4	pseudo	36
17.542	0.3	sqâle	1	18.4	pseudo	37
17.941900000000004	0.3	raplui	1	18.4	pseudo	38
18.341899999999995	2.0	+	1	18.4	pseudo	39
20.341800000000006	8.0	+	1	18.4	pseudo	40
28.5411	0.3	ils	2	18.4	sentence	1
28.957800000000006	0.3	ont	2	18.4	sentence	2
29.341099999999997	0.3	construit	2	18.4	sentence	3
29.741	0.3	une	2	18.4	sentence	4
30.157700000000006	0.3	cabane	2	18.4	sentence	5
30.540999999999997	0.3	de	2	18.4	sentence	6
30.9409	0.3	branchages	2	18.4	sentence	7
31.340900000000005	0.3	couverts	2	18.4	sentence	8
31.740899999999996	0.3	de	2	18.4	sentence	9
32.1575	0.3	feuilles	2	18.4	sentence	10
32.540800000000004	0.3	encore	2	18.4	sentence	11
32.940799999999996	0.3	vertes	2	18.4	sentence	12
33.3408	0.3	cliquez	2	18.4	sentence	13
33.95740000000001	2.0	+	2	18.4	sentence	14
35.340599999999995	0.3	tes	2	18.4	sentence	15
35.7072	0.3	enfants	2	18.4	sentence	16
36.090500000000006	0.3	refusent	2	18.4	sentence	17
36.4905	0.3	de	2	18.4	sentence	18
36.8905	0.3	lire	2	18.4	sentence	19
37.290499999999994	0.3	le	2	18.4	sentence	20
37.6904	0.3	dernier	2	18.4	sentence	21
38.090999999999994	0.3	chapitre	2	18.4	sentence	22
38.490399999999994	0.3	de	2	18.4	sentence	23
38.890299999999996	0.3	ce	2	18.4	sentence	24
39.2903	0.3	livre	2	18.4	sentence	25
39.69029999999999	0.3	ennuyeux	2	18.4	sentence	26
40.090199999999996	2.0	+	2	18.4	sentence	27
42.09010000000001	0.3	elle	2	18.4	sentence	28
42.506699999999995	0.3	a	2	18.4	sentence	29
42.89	0.3	égaré	2	18.4	sentence	30
43.290000000000006	0.3	le	2	18.4	sentence	31
43.69	0.3	cartable	2	18.4	sentence	32
44.0899	0.3	qui	2	18.4	sentence	33
44.489900000000006	0.3	contenait	2	18.4	sentence	34
44.8899	0.3	les	2	18.4	sentence	35
45.2898	0.3	copies	2	18.4	sentence	36
45.689800000000005	0.3	du	2	18.4	sentence	37
46.0898	0.3	dernier	2	18.4	sentence	38
46.4897	0.3	contrôle	2	18.4	sentence	39
46.889700000000005	2.0	+	2	18.4	sentence	40
48.8896	8.0	+	2	18.4	sentence	41
57.13890000000001	0.3	zo	3	18.4	pseudo	1
57.5556	0.3	bongarteils	3	18.4	pseudo	2
57.938900000000004	0.3	devré	3	18.4	pseudo	3
58.355500000000006	0.3	ui	3	18.4	pseudo	4
58.7388	0.3	sembord	3	18.4	pseudo	5
59.1554	0.3	kuo	3	18.4	pseudo	6
59.538700000000006	0.3	broueux	3	18.4	pseudo	7
59.9387	0.3	nal	3	18.4	pseudo	8
60.3387	0.3	proitre	3	18.4	pseudo	9
60.738699999999994	0.3	ub	3	18.4	pseudo	10
61.1553	0.3	atoge	3	18.4	pseudo	11
61.5386	0.3	sugsira	3	18.4	pseudo	12
61.938599999999994	2.0	+	3	18.4	pseudo	13
63.9384	0.3	oq	3	18.4	pseudo	14
64.355	0.3	i	3	18.4	pseudo	15
64.7384	0.3	atés	3	18.4	pseudo	16
65.155	0.3	vox	3	18.4	pseudo	17
65.5383	0.3	sre	3	18.4	pseudo	18
65.9383	0.3	peille	3	18.4	pseudo	19
66.3382	0.3	borgue	3	18.4	pseudo	20
66.7382	0.3	he	3	18.4	pseudo	21
67.1548	0.3	coupese	3	18.4	pseudo	22
67.5548	0.3	os	3	18.4	pseudo	23
67.93809999999999	0.3	piel	3	18.4	pseudo	24
68.3381	0.3	flygne	3	18.4	pseudo	25
68.738	2.0	+	3	18.4	pseudo	26
70.7379	0.3	ol	3	18.4	pseudo	27
71.15450000000001	0.3	fornonti	3	18.4	pseudo	28
71.53790000000001	0.3	iphe	3	18.4	pseudo	29
71.93780000000001	0.3	pouvetsisça	3	18.4	pseudo	30
