onset	duration	stim	trial_number	trial_type	trial_structure	trial_length	sequential_position	probe_type	probe	probe_position	response_correct	response_key	response_time
0.06080000000000041	0.0	+	1	noun	list	4	1	match	grenier	4	1	y	0.90342
0.5439000000000007	0.2	vgw	1	noun	list	4	2	match	grenier	4	1	y	0.90342
0.7438000000000002	0.0	+	1	noun	list	4	3	match	grenier	4	1	y	0.90342
1.1435999999999993	0.2	sans	1	noun	list	4	4	match	grenier	4	1	y	0.90342
1.3434999999999988	0.0	+	1	noun	list	4	5	match	grenier	4	1	y	0.90342
1.743300000000005	0.2	va	1	noun	list	4	6	match	grenier	4	1	y	0.90342
1.9433000000000007	0.0	+	1	noun	list	4	7	match	grenier	4	1	y	0.90342
2.3430999999999997	0.2	grenier	1	noun	list	4	8	match	grenier	4	1	y	0.90342
2.5429999999999993	0.0	+	1	noun	list	4	9	match	grenier	4	1	y	0.90342
2.9428000000000054	0.2	tôt	1	noun	list	4	10	match	grenier	4	1	y	0.90342
3.142700000000005	0.0	+	1	noun	list	4	11	match	grenier	4	1	y	0.90342
3.5426	0.0	+	1	noun	list	4	12	match	grenier	4	1	y	0.90342
5.541699999999999	0.0	GRENIER	1	noun	list	4	13	match	grenier	4	1	y	0.90342
6.507899999999999	0.0	+	1	noun	list	4	14	match	grenier	4	1	y	0.90342
6.445100000000004	0.0	[response]	1	noun	list	4	15	match	grenier	4	1	y	0.90342
7.940600000000003	0.0	+	2	noun	list	4	1	match	adam	2	1	y	0.57924
8.490400000000001	0.2	nrxzmft	2	noun	list	4	2	match	adam	2	1	y	0.57924
8.6903	0.0	+	2	noun	list	4	3	match	adam	2	1	y	0.57924
9.0901	0.2	adam	2	noun	list	4	4	match	adam	2	1	y	0.57924
9.29	0.0	+	2	noun	list	4	5	match	adam	2	1	y	0.57924
9.689800000000005	0.2	son	2	noun	list	4	6	match	adam	2	1	y	0.57924
9.889800000000001	0.0	+	2	noun	list	4	7	match	adam	2	1	y	0.57924
10.2896	0.2	trop	2	noun	list	4	8	match	adam	2	1	y	0.57924
10.4895	0.0	+	2	noun	list	4	9	match	adam	2	1	y	0.57924
10.889299999999999	0.2	panier	2	noun	list	4	10	match	adam	2	1	y	0.57924
11.089200000000005	0.0	+	2	noun	list	4	11	match	adam	2	1	y	0.57924
11.4891	0.0	+	2	noun	list	4	12	match	adam	2	1	y	0.57924
13.488199999999999	0.0	ADAM	2	noun	list	4	13	match	adam	2	1	y	0.57924
14.121200000000002	0.0	+	2	noun	list	4	14	match	adam	2	1	y	0.57924
14.0674	0.0	[response]	2	noun	list	4	15	match	adam	2	1	y	0.57924
15.887100000000004	0.0	+	3	noun	list	3	1	match	tôt	5	1	y	1.067
16.4369	0.2	rsld	3	noun	list	3	2	match	tôt	5	1	y	1.067
16.6368	0.0	+	3	noun	list	3	3	match	tôt	5	1	y	1.067
17.036600000000007	0.2	pcms	3	noun	list	3	4	match	tôt	5	1	y	1.067
17.236500000000007	0.0	+	3	noun	list	3	5	match	tôt	5	1	y	1.067
17.63640000000001	0.2	doit	3	noun	list	3	6	match	tôt	5	1	y	1.067
17.83630000000001	0.0	+	3	noun	list	3	7	match	tôt	5	1	y	1.067
18.236100000000008	0.2	cendrier	3	noun	list	3	8	match	tôt	5	1	y	1.067
18.436000000000007	0.0	+	3	noun	list	3	9	match	tôt	5	1	y	1.067
18.835800000000006	0.2	tôt	3	noun	list	3	10	match	tôt	5	1	y	1.067
19.035700000000006	0.0	+	3	noun	list	3	11	match	tôt	5	1	y	1.067
19.435600000000008	0.0	+	3	noun	list	3	12	match	tôt	5	1	y	1.067
21.434700000000007	0.0	TÔT	3	noun	list	3	13	match	tôt	5	1	y	1.067
22.567499999999995	0.0	+	3	noun	list	3	14	match	tôt	5	1	y	1.067
22.50160000000001	0.0	[response]	3	noun	list	3	15	match	tôt	5	1	y	1.067
23.850300000000004	0.0	+	4	verb	phrase	1	1	match	trop	5	1	y	0.67311
24.400000000000006	0.2	sknql	4	verb	phrase	1	2	match	trop	5	1	y	0.67311
24.60000000000001	0.0	+	4	verb	phrase	1	3	match	trop	5	1	y	0.67311
24.999800000000008	0.2	xmfn	4	verb	phrase	1	4	match	trop	5	1	y	0.67311
25.199700000000007	0.0	+	4	verb	phrase	1	5	match	trop	5	1	y	0.67311
25.599500000000006	0.2	xlrj	4	verb	phrase	1	6	match	trop	5	1	y	0.67311
25.799400000000006	0.0	+	4	verb	phrase	1	7	match	trop	5	1	y	0.67311
