onset	duration	stim	block_number	block_duration	block_condition	sequential_position
0.05570000000000164	0.3	zo	1	18.4	pseudo	1
0.3389000000000095	0.3	pourpes	1	18.4	pseudo	2
0.7387000000000086	0.3	iz	1	18.4	pseudo	3
1.1385000000000076	0.3	faq	1	18.4	pseudo	4
1.53840000000001	0.3	co	1	18.4	pseudo	5
1.938200000000009	0.3	og	1	18.4	pseudo	6
2.338000000000008	0.3	danus	1	18.4	pseudo	7
2.737800000000007	0.3	ucé	1	18.4	pseudo	8
3.1377000000000095	0.3	i	1	18.4	pseudo	9
3.5375000000000085	0.3	cleule	1	18.4	pseudo	10
4.003900000000002	0.3	ren	1	18.4	pseudo	11
4.337400000000002	0.3	taildes	1	18.4	pseudo	12
4.787000000000006	2.0	+	1	18.4	pseudo	13
6.7361000000000075	0.3	qe	1	18.4	pseudo	14
7.202700000000007	0.3	jonêler	1	18.4	pseudo	15
7.585900000000009	0.3	oot	1	18.4	pseudo	16
7.986200000000011	0.3	celgartiépoir	1	18.4	pseudo	17
8.368800000000007	0.3	zow	1	18.4	pseudo	18
8.735200000000006	0.3	séleques	1	18.4	pseudo	19
9.135000000000005	0.3	ow	1	18.4	pseudo	20
9.534900000000007	0.3	siftilde	1	18.4	pseudo	21
9.951300000000003	0.3	hen	1	18.4	pseudo	22
10.351200000000006	0.3	ausconlai	1	18.4	pseudo	23
10.751000000000005	0.3	ub	1	18.4	pseudo	24
11.150800000000004	0.3	kué	1	18.4	pseudo	25
11.550700000000006	2.0	+	1	18.4	pseudo	26
13.567000000000007	0.3	ow	1	18.4	pseudo	27
13.950000000000003	0.3	juslere	1	18.4	pseudo	28
14.366200000000006	0.3	béme	1	18.4	pseudo	29
14.749700000000004	0.3	iz	1	18.4	pseudo	30
15.149000000000001	0.3	sbié	1	18.4	pseudo	31
15.548900000000003	0.3	fe	1	18.4	pseudo	32
15.948700000000002	0.3	aq	1	18.4	pseudo	33
16.3485	0.3	ovver	1	18.4	pseudo	34
16.7483	0.3	acoucution	1	18.4	pseudo	35
17.148200000000003	0.3	os	1	18.4	pseudo	36
17.548000000000002	0.3	tenver	1	18.4	pseudo	37
17.9478	0.3	rub	1	18.4	pseudo	38
18.3476	2.0	+	1	18.4	pseudo	39
20.347400000000007	8.0	+	1	18.4	pseudo	40
28.5432	0.3	le	2	18.4	sentence	1
28.942999999999998	0.3	chorégraphe	2	18.4	sentence	2
29.34280000000001	0.3	réunit	2	18.4	sentence	3
29.792900000000003	0.3	les	2	18.4	sentence	4
30.176500000000004	0.3	danseurs	2	18.4	sentence	5
30.592699999999994	0.3	qui	2	18.4	sentence	6
30.992499999999993	0.3	veulent	2	18.4	sentence	7
31.341899999999995	0.3	faire	2	18.4	sentence	8
31.741699999999994	0.3	partie	2	18.4	sentence	9
32.1416	0.3	du	2	18.4	sentence	10
32.541399999999996	0.3	prochain	2	18.4	sentence	11
32.941199999999995	0.3	ballet	2	18.4	sentence	12
33.3582	0.3	cliquez	2	18.4	sentence	13
34.0407	2.0	+	2	18.4	sentence	14
35.340199999999996	0.3	le	2	18.4	sentence	15
35.69000000000001	0.3	garçon	2	18.4	sentence	16
36.08980000000001	0.3	choisit	2	18.4	sentence	17
36.48960000000001	0.3	un	2	18.4	sentence	18
36.88950000000001	0.3	costume	2	18.4	sentence	19
37.28930000000001	0.3	de	2	18.4	sentence	20
37.75580000000001	0.3	chasseur	2	18.4	sentence	21
38.1228	0.3	de	2	18.4	sentence	22
38.5561	0.3	grands	2	18.4	sentence	23
38.88860000000001	0.3	crocodiles	2	18.4	sentence	24
39.28840000000001	0.3	du	2	18.4	sentence	25
39.68820000000001	0.3	nil	2	18.4	sentence	26
40.08810000000001	2.0	+	2	18.4	sentence	27
42.08720000000001	0.3	il	2	18.4	sentence	28
42.520300000000006	0.3	pâlit	2	18.4	sentence	29
