onset	duration	stim	trial_number	trial_type	trial_structure	trial_length	sequential_position	probe_type	probe	probe_position	response_correct	response_key	response_time
0.056100000000000705	0.0	+	1	noun	phrase	1	1	match	casier	5	1	y	0.67878
0.5391999999999939	0.2	lxhj	1	noun	phrase	1	2	match	casier	5	1	y	0.67878
0.7390999999999934	0.0	+	1	noun	phrase	1	3	match	casier	5	1	y	0.67878
1.1388999999999925	0.2	zfs	1	noun	phrase	1	4	match	casier	5	1	y	0.67878
1.3388999999999953	0.0	+	1	noun	phrase	1	5	match	casier	5	1	y	0.67878
1.7386999999999944	0.2	bxp	1	noun	phrase	1	6	match	casier	5	1	y	0.67878
1.9385999999999939	0.0	+	1	noun	phrase	1	7	match	casier	5	1	y	0.67878
2.3385999999999996	0.2	pvns	1	noun	phrase	1	8	match	casier	5	1	y	0.67878
2.5382999999999925	0.0	+	1	noun	phrase	1	9	match	casier	5	1	y	0.67878
2.9380999999999915	0.2	casier	1	noun	phrase	1	10	match	casier	5	1	y	0.67878
3.137999999999991	0.0	+	1	noun	phrase	1	11	match	casier	5	1	y	0.67878
3.5378999999999934	0.0	+	1	noun	phrase	1	12	match	casier	5	1	y	0.67878
5.536999999999992	0.0	CASIER	1	noun	phrase	1	13	match	casier	5	1	y	0.67878
6.269999999999996	0.0	+	1	noun	phrase	1	14	match	casier	5	1	y	0.67878
6.215799999999987	0.0	[response]	1	noun	phrase	1	15	match	casier	5	1	y	0.67878
7.9358999999999895	0.0	+	2	noun	list	4	1	nomatch	tard	-1	1	p	0.7776
8.485699999999994	0.2	lmvqkj	2	noun	list	4	2	nomatch	tard	-1	1	p	0.7776
8.685599999999994	0.0	+	2	noun	list	4	3	nomatch	tard	-1	1	p	0.7776
9.086099999999988	0.2	vers	2	noun	list	4	4	nomatch	tard	-1	1	p	0.7776
9.285899999999998	0.0	+	2	noun	list	4	5	nomatch	tard	-1	1	p	0.7776
9.702399999999997	0.2	doit	2	noun	list	4	6	nomatch	tard	-1	1	p	0.7776
9.885199999999998	0.0	+	2	noun	list	4	7	nomatch	tard	-1	1	p	0.7776
10.285399999999996	0.2	voilier	2	noun	list	4	8	nomatch	tard	-1	1	p	0.7776
10.484799999999993	0.0	+	2	noun	list	4	9	nomatch	tard	-1	1	p	0.7776
10.884599999999992	0.2	loin	2	noun	list	4	10	nomatch	tard	-1	1	p	0.7776
11.084499999999991	0.0	+	2	noun	list	4	11	nomatch	tard	-1	1	p	0.7776
11.48429999999999	0.0	+	2	noun	list	4	12	nomatch	tard	-1	1	p	0.7776
13.517200000000003	0.0	TARD	2	noun	list	4	13	nomatch	tard	-1	1	p	0.7776
14.349699999999984	0.0	+	2	noun	list	4	14	nomatch	tard	-1	1	p	0.7776
14.29479999999998	0.0	[response]	2	noun	list	4	15	nomatch	tard	-1	1	p	0.7776
23.8955	0.0	+	3	noun	list	1	1	nomatch	rocher	-1	1	p	0.59587
24.445300000000003	0.2	gxhp	3	noun	list	1	2	nomatch	rocher	-1	1	p	0.59587
24.64519999999999	0.0	+	3	noun	list	1	3	nomatch	rocher	-1	1	p	0.59587
25.044999999999987	0.2	xwtz	3	noun	list	1	4	nomatch	rocher	-1	1	p	0.59587
25.2449	0.0	+	3	noun	list	1	5	nomatch	rocher	-1	1	p	0.59587
25.6447	0.2	xl	3	noun	list	1	6	nomatch	rocher	-1	1	p	0.59587
25.84469999999999	0.0	+	3	noun	list	1	7	nomatch	rocher	-1	1	p	0.59587
26.244499999999988	0.2	xncl	3	noun	list	1	8	nomatch	rocher	-1	1	p	0.59587
