onset	duration	stim	block_number	block_duration	block_condition	sequential_position
0.06080000000000041	0.3	le	1	18.4	sentence	1
0.3440000000000012	0.3	chorégraphe	1	18.4	sentence	2
0.7438000000000002	0.3	réunit	1	18.4	sentence	3
1.1435999999999993	0.3	les	1	18.4	sentence	4
1.5435000000000016	0.3	danseurs	1	18.4	sentence	5
1.9433000000000007	0.3	qui	1	18.4	sentence	6
2.3430999999999997	0.3	veulent	1	18.4	sentence	7
2.742899999999999	0.3	faire	1	18.4	sentence	8
3.142800000000001	0.3	partie	1	18.4	sentence	9
3.5426	0.3	du	1	18.4	sentence	10
3.9423999999999992	0.3	prochain	1	18.4	sentence	11
4.342199999999998	0.3	ballet	1	18.4	sentence	12
4.7586999999999975	2.0	+	1	18.4	sentence	13
6.741199999999999	0.3	le	1	18.4	sentence	14
7.157699999999998	0.3	garçon	1	18.4	sentence	15
7.540799999999997	0.3	choisit	1	18.4	sentence	16
7.940599999999996	0.3	un	1	18.4	sentence	17
8.340499999999999	0.3	costume	1	18.4	sentence	18
8.756999999999998	0.3	de	1	18.4	sentence	19
9.140099999999997	0.3	chasseur	1	18.4	sentence	20
9.539899999999996	0.3	de	1	18.4	sentence	21
9.939799999999998	0.3	grands	1	18.4	sentence	22
10.339599999999997	0.3	crocodiles	1	18.4	sentence	23
10.739399999999996	0.3	du	1	18.4	sentence	24
11.139199999999995	0.3	nil	1	18.4	sentence	25
11.538999999999994	2.0	+	1	18.4	sentence	26
13.538199999999996	0.3	il	1	18.4	sentence	27
13.954599999999992	0.3	pâlit	1	18.4	sentence	28
14.337799999999994	0.3	en	1	18.4	sentence	29
14.737599999999993	0.3	écoutant	1	18.4	sentence	30
15.137499999999996	0.3	les	1	18.4	sentence	31
15.553899999999992	0.3	détails	1	18.4	sentence	32
15.937099999999994	0.3	de	1	18.4	sentence	33
16.336899999999993	0.3	la	1	18.4	sentence	34
16.753399999999992	0.3	mort	1	18.4	sentence	35
17.136599999999994	0.3	de	1	18.4	sentence	36
17.553099999999993	0.3	son	1	18.4	sentence	37
17.936199999999992	0.3	épouse	1	18.4	sentence	38
18.336000000000006	2.0	+	1	18.4	sentence	39
20.335199999999993	8.0	+	1	18.4	sentence	40
28.5482	0.3	zo	2	18.4	pseudo	1
