onset	duration	stim	trial_number	trial_type	trial_structure	trial_length	sequential_position	probe_type	probe	probe_position	response_correct	response_key	response_time
0.056800000000002626	0.0	+	1	noun	list	3	1	nomatch	trop	-1	1	y	1.0351
0.5399000000000029	0.2	klvfgc	1	noun	list	3	2	nomatch	trop	-1	1	y	1.0351
0.7398000000000025	0.0	+	1	noun	list	3	3	nomatch	trop	-1	1	y	1.0351
1.1396000000000015	0.2	ztfk	1	noun	list	3	4	nomatch	trop	-1	1	y	1.0351
1.3398000000000039	0.0	+	1	noun	list	3	5	nomatch	trop	-1	1	y	1.0351
1.7394000000000034	0.2	son	1	noun	list	3	6	nomatch	trop	-1	1	y	1.0351
1.939300000000003	0.0	+	1	noun	list	3	7	nomatch	trop	-1	1	y	1.0351
2.339100000000002	0.2	mieux	1	noun	list	3	8	nomatch	trop	-1	1	y	1.0351
2.5390000000000015	0.0	+	1	noun	list	3	9	nomatch	trop	-1	1	y	1.0351
2.9388000000000005	0.2	sablier	1	noun	list	3	10	nomatch	trop	-1	1	y	1.0351
3.1387	0.0	+	1	noun	list	3	11	nomatch	trop	-1	1	y	1.0351
3.5386000000000024	0.0	+	1	noun	list	3	12	nomatch	trop	-1	1	y	1.0351
5.555	0.0	TROP	1	noun	list	3	13	nomatch	trop	-1	1	y	1.0351
6.653800000000004	0.0	+	1	noun	list	3	14	nomatch	trop	-1	1	y	1.0351
6.59020000000001	0.0	[response]	1	noun	list	3	15	nomatch	trop	-1	1	y	1.0351
7.9365999999999985	0.0	+	2	noun	phrase	1	1	nomatch	danser	-1	0	p	0.76582
8.4863	0.2	jdclrpn	2	noun	phrase	1	2	nomatch	danser	-1	0	p	0.76582
8.686300000000003	0.0	+	2	noun	phrase	1	3	nomatch	danser	-1	0	p	0.76582
9.086100000000002	0.2	fcvw	2	noun	phrase	1	4	nomatch	danser	-1	0	p	0.76582
9.286000000000001	0.0	+	2	noun	phrase	1	5	nomatch	danser	-1	0	p	0.76582
9.702800000000003	0.2	fbd	2	noun	phrase	1	6	nomatch	danser	-1	0	p	0.76582
9.885800000000003	0.0	+	2	noun	phrase	1	7	nomatch	danser	-1	0	p	0.76582
10.285499999999999	0.2	xvlg	2	noun	phrase	1	8	nomatch	danser	-1	0	p	0.76582
10.485399999999998	0.0	+	2	noun	phrase	1	9	nomatch	danser	-1	0	p	0.76582
10.902100000000004	0.2	boîtier	2	noun	phrase	1	10	nomatch	danser	-1	0	p	0.76582
11.085800000000006	0.0	+	2	noun	phrase	1	11	nomatch	danser	-1	0	p	0.76582
11.485399999999998	0.0	+	2	noun	phrase	1	12	nomatch	danser	-1	0	p	0.76582
13.484800000000007	0.0	DANSER	2	noun	phrase	1	13	nomatch	danser	-1	0	p	0.76582
14.317000000000007	0.0	+	2	noun	phrase	1	14	nomatch	danser	-1	0	p	0.76582
14.250600000000006	0.0	[response]	2	noun	phrase	1	15	nomatch	danser	-1	0	p	0.76582
15.899699999999996	0.0	+	3	noun	phrase	3	1	nomatch	son	-1	1	y	0.57076
16.449399999999997	0.2	bcthm	3	noun	phrase	3	2	nomatch	son	-1	1	y	0.57076
16.649299999999997	0.0	+	3	noun	phrase	3	3	nomatch	son	-1	1	y	0.57076
17.0492	0.2	tdmv	3	noun	phrase	3	4	nomatch	son	-1	1	y	0.57076
17.2491	0.0	+	3	noun	phrase	3	5	nomatch	son	-1	1	y	0.57076
17.648899999999998	0.2	leur	3	noun	phrase	3	6	nomatch	son	-1	1	y	0.57076
17.849100000000007	0.0	+	3	noun	phrase	3	7	nomatch	son	-1	1	y	0.57076
18.2487	0.2	cendrier	3	noun	phrase	3	8	nomatch	son	-1	1	y	0.57076
18.4486	0.0	+	3	noun	phrase	3	9	nomatch	son	-1	1	y	0.57076
18.8489	0.2	rouge	3	noun	phrase	3	10	nomatch	son	-1	1	y	0.57076
19.0655	0.0	+	3	noun	phrase	3	11	nomatch	son	-1	1	y	0.57076
19.448099999999997	0.0	+	3	noun	phrase	3	12	nomatch	son	-1	1	y	0.57076
21.447199999999995	0.0	SON	3	noun	phrase	3	13	nomatch	son	-1	1	y	0.57076
22.080200000000005	0.0	+	3	noun	phrase	3	14	nomatch	son	-1	1	y	0.57076
22.017899999999997	0.0	[response]	3	noun	phrase	3	15	nomatch	son	-1	1	y	0.57076
23.846100000000007	0.0	+	4	noun	list	3	1	nomatch	vite	-1	1	y	0.91547
24.395899999999997	0.2	lgmntp	4	noun	list	3	2	nomatch	vite	-1	1	y	0.91547
24.595799999999997	0.0	+	4	noun	list	3	3	nomatch	vite	-1	1	y	0.91547
24.995599999999996	0.2	xpd	4	noun	list	3	4	nomatch	vite	-1	1	y	0.91547
25.195499999999996	0.0	+	4	noun	list	3	5	nomatch	vite	-1	1	y	0.91547
25.612400000000008	0.2	doit	4	noun	list	3	6	nomatch	vite	-1	1	y	0.91547
25.795500000000004	0.0	+	4	noun	list	3	7	nomatch	vite	-1	1	y	0.91547
26.195000000000007	0.2	panier	4	noun	list	3	8	nomatch	vite	-1	1	y	0.91547
26.4122	0.0	+	4	noun	list	3	9	nomatch	vite	-1	1	y	0.91547
26.811700000000002	0.2	ainsi	4	noun	list	3	10	nomatch	vite	-1	1	y	0.91547
26.994699999999995	0.0	+	4	noun	list	3	11	nomatch	vite	-1	1	y	0.91547
27.394500000000008	0.0	+	4	noun	list	3	12	nomatch	vite	-1	1	y	0.91547
29.394000000000005	0.0	VITE	4	noun	list	3	13	nomatch	vite	-1	1	y	0.91547
30.409800000000004	0.0	+	4	noun	list	3	14	nomatch	vite	-1	1	y	0.91547
30.3095	0.0	[response]	4	noun	list	3	15	nomatch	vite	-1	1	y	0.91547
31.792500000000004	0.0	+	5	noun	phrase	1	1	nomatch	bleu	-1	1	y	0.69228
32.342299999999994	0.2	jfrb	5	noun	phrase	1	2	nomatch	bleu	-1	1	y	0.69228
32.5423	0.0	+	5	noun	phrase	1	3	nomatch	bleu	-1	1	y	0.69228
32.9426	0.2	tdmv	5	noun	phrase	1	4	nomatch	bleu	-1	1	y	0.69228
33.142300000000006	0.0	+	5	noun	phrase	1	5	nomatch	bleu	-1	1	y	0.69228
33.541799999999995	0.2	fzjl	5	noun	phrase	1	6	nomatch	bleu	-1	1	y	0.69228
33.759100000000004	0.0	+	5	noun	phrase	1	7	nomatch	bleu	-1	1	y	0.69228
34.14150000000001	0.2	lrwcdknm	5	noun	phrase	1	8	nomatch	bleu	-1	1	y	0.69228
34.34140000000001	0.0	+	5	noun	phrase	1	9	nomatch	bleu	-1	1	y	0.69228
34.741200000000006	0.2	vert	5	noun	phrase	1	10	nomatch	bleu	-1	1	y	0.69228
34.941100000000006	0.0	+	5	noun	phrase	1	11	nomatch	bleu	-1	1	y	0.69228
35.340900000000005	0.0	+	5	noun	phrase	1	12	nomatch	bleu	-1	1	y	0.69228
37.34	0.0	BLEU	5	noun	phrase	1	13	nomatch	bleu	-1	1	y	0.69228
38.08970000000001	0.0	+	5	noun	phrase	1	14	nomatch	bleu	-1	1	y	0.69228
38.032300000000006	0.0	[response]	5	noun	phrase	1	15	nomatch	bleu	-1	1	y	0.69228
39.7389	0.0	+	6	noun	list	1	1	match	panier	5	1	p	0.55003
40.2894	0.2	fngjmdq	6	noun	list	1	2	match	panier	5	1	p	0.55003
40.4892	0.0	+	6	noun	list	1	3	match	panier	5	1	p	0.55003
40.8887	0.2	ztfk	6	noun	list	1	4	match	panier	5	1	p	0.55003
41.088300000000004	0.0	+	6	noun	list	1	5	match	panier	5	1	p	0.55003
41.488200000000006	0.2	ncb	6	noun	list	1	6	match	panier	5	1	p	0.55003
41.6883	0.0	+	6	noun	list	1	7	match	panier	5	1	p	0.55003
42.087900000000005	0.2	nqsb	6	noun	list	1	8	match	panier	5	1	p	0.55003
42.287800000000004	0.0	+	6	noun	list	1	9	match	panier	5	1	p	0.55003
42.6876	0.2	panier	6	noun	list	1	10	match	panier	5	1	p	0.55003
42.8875	0.0	+	6	noun	list	1	11	match	panier	5	1	p	0.55003
43.288	0.0	+	6	noun	list	1	12	match	panier	5	1	p	0.55003
45.2864	0.0	PANIER	6	noun	list	1	13	match	panier	5	1	p	0.55003
45.9028	0.0	+	6	noun	list	1	14	match	panier	5	1	p	0.55003
45.8365	0.0	[response]	6	noun	list	1	15	match	panier	5	1	p	0.55003
47.6854	0.0	+	7	noun	phrase	1	1	match	beau	5	1	p	0.5891
48.2351	0.2	dmv	7	noun	phrase	1	2	match	beau	5	1	p	0.5891
48.435	0.0	+	7	noun	phrase	1	3	match	beau	5	1	p	0.5891
48.835499999999996	0.2	gmcl	7	noun	phrase	1	4	match	beau	5	1	p	0.5891
49.03530000000001	0.0	+	7	noun	phrase	1	5	match	beau	5	1	p	0.5891
49.435	0.2	fbd	7	noun	phrase	1	6	match	beau	5	1	p	0.5891
49.6345	0.0	+	7	noun	phrase	1	7	match	beau	5	1	p	0.5891
50.0346	0.2	tdjwhlg	7	noun	phrase	1	8	match	beau	5	1	p	0.5891
50.2342	0.0	+	7	noun	phrase	1	9	match	beau	5	1	p	0.5891
50.634	0.2	beau	7	noun	phrase	1	10	match	beau	5	1	p	0.5891
50.834	0.0	+	7	noun	phrase	1	11	match	beau	5	1	p	0.5891
51.2338	0.0	+	7	noun	phrase	1	12	match	beau	5	1	p	0.5891
53.2495	0.0	BEAU	7	noun	phrase	1	13	match	beau	5	1	p	0.5891
53.9828	0.0	+	7	noun	phrase	1	14	match	beau	5	1	p	0.5891
53.8386	0.0	[response]	7	noun	phrase	1	15	match	beau	5	1	p	0.5891
55.6485	0.0	+	8	noun	list	3	1	nomatch	jongler	-1	1	y	0.7059100000000001
56.1982	0.2	xnw	8	noun	list	3	2	nomatch	jongler	-1	1	y	0.7059100000000001
56.3981	0.0	+	8	noun	list	3	3	nomatch	jongler	-1	1	y	0.7059100000000001
56.798199999999994	0.2	sxpw	8	noun	list	3	4	nomatch	jongler	-1	1	y	0.7059100000000001
56.99850000000001	0.0	+	8	noun	list	3	5	nomatch	jongler	-1	1	y	0.7059100000000001
57.398300000000006	0.2	leur	8	noun	list	3	6	nomatch	jongler	-1	1	y	0.7059100000000001
57.6148	0.0	+	8	noun	list	3	7	nomatch	jongler	-1	1	y	0.7059100000000001
57.9974	0.2	moins	8	noun	list	3	8	nomatch	jongler	-1	1	y	0.7059100000000001
58.1973	0.0	+	8	noun	list	3	9	nomatch	jongler	-1	1	y	0.7059100000000001
58.5971	0.2	cendrier	8	noun	list	3	10	nomatch	jongler	-1	1	y	0.7059100000000001
58.797	0.0	+	8	noun	list	3	11	nomatch	jongler	-1	1	y	0.7059100000000001
59.1969	0.0	+	8	noun	list	3	12	nomatch	jongler	-1	1	y	0.7059100000000001
61.195899999999995	0.0	JONGLER	8	noun	list	3	13	nomatch	jongler	-1	1	y	0.7059100000000001
61.9623	0.0	+	8	noun	list	3	14	nomatch	jongler	-1	1	y	0.7059100000000001
61.901799999999994	0.0	[response]	8	noun	list	3	15	nomatch	jongler	-1	1	y	0.7059100000000001
71.7085	0.0	+	9	verb	phrase	2	1	match	patiner	5	1	p	0.91798
72.141	0.2	lrng	9	verb	phrase	2	2	match	patiner	5	1	p	0.91798
72.34100000000001	0.0	+	9	verb	phrase	2	3	match	patiner	5	1	p	0.91798
72.74080000000001	0.2	ckf	9	verb	phrase	2	4	match	patiner	5	1	p	0.91798
72.9407	0.0	+	9	verb	phrase	2	5	match	patiner	5	1	p	0.91798
73.3405	0.2	zhcb	9	verb	phrase	2	6	match	patiner	5	1	p	0.91798
73.5404	0.0	+	9	verb	phrase	2	7	match	patiner	5	1	p	0.91798
73.9402	0.2	mieux	9	verb	phrase	2	8	match	patiner	5	1	p	0.91798
74.1407	0.0	+	9	verb	phrase	2	9	match	patiner	5	1	p	0.91798
74.5405	0.2	patiner	9	verb	phrase	2	10	match	patiner	5	1	p	0.91798
74.7405	0.0	+	9	verb	phrase	2	11	match	patiner	5	1	p	0.91798
75.14030000000001	0.0	+	9	verb	phrase	2	12	match	patiner	5	1	p	0.91798
77.13879999999999	0.0	PATINER	9	verb	phrase	2	13	match	patiner	5	1	p	0.91798
78.1552	0.0	+	9	verb	phrase	2	14	match	patiner	5	1	p	0.91798
78.0568	0.0	[response]	9	verb	phrase	2	15	match	patiner	5	1	p	0.91798
79.53770000000002	0.0	+	10	noun	list	1	1	match	sablier	5	1	p	0.68128
80.08749999999999	0.2	xpwzmb	10	noun	list	1	2	match	sablier	5	1	p	0.68128
80.2874	0.0	+	10	noun	list	1	3	match	sablier	5	1	p	0.68128
80.68730000000001	0.2	sxpw	10	noun	list	1	4	match	sablier	5	1	p	0.68128
80.88709999999999	0.0	+	10	noun	list	1	5	match	sablier	5	1	p	0.68128
81.28689999999999	0.2	fbd	10	noun	list	1	6	match	sablier	5	1	p	0.68128
81.4868	0.0	+	10	noun	list	1	7	match	sablier	5	1	p	0.68128
