onset	duration	stim	trial_number	trial_type	trial_structure	trial_length	sequential_position	probe_type	probe	probe_position	response_correct	response_key	response_time
0.06599999999997408	0.0	+	1	noun	phrase	1	1	match	rocher	5	0	TIMEOUT	-1.0
0.5490999999999815	0.2	nfslmcv	1	noun	phrase	1	2	match	rocher	5	0	TIMEOUT	-1.0
0.7489999999999952	0.0	+	1	noun	phrase	1	3	match	rocher	5	0	TIMEOUT	-1.0
1.1487999999999943	0.2	gbpz	1	noun	phrase	1	4	match	rocher	5	0	TIMEOUT	-1.0
1.3486999999999796	0.0	+	1	noun	phrase	1	5	match	rocher	5	0	TIMEOUT	-1.0
1.7484999999999786	0.2	pqk	1	noun	phrase	1	6	match	rocher	5	0	TIMEOUT	-1.0
1.9483999999999924	0.0	+	1	noun	phrase	1	7	match	rocher	5	0	TIMEOUT	-1.0
2.3481999999999914	0.2	gvlmd	1	noun	phrase	1	8	match	rocher	5	0	TIMEOUT	-1.0
2.54819999999998	0.0	+	1	noun	phrase	1	9	match	rocher	5	0	TIMEOUT	-1.0
2.947999999999979	0.2	rocher	1	noun	phrase	1	10	match	rocher	5	0	TIMEOUT	-1.0
3.147899999999993	0.0	+	1	noun	phrase	1	11	match	rocher	5	0	TIMEOUT	-1.0
3.547699999999992	0.0	+	1	noun	phrase	1	12	match	rocher	5	0	TIMEOUT	-1.0
5.54679999999999	0.0	ROCHER	1	noun	phrase	1	13	match	rocher	5	0	TIMEOUT	-1.0
7.945699999999988	0.0	+	2	verb	phrase	1	1	nomatch	jongler	-1	1	y	1.6317
8.5454	0.2	crfb	2	verb	phrase	1	2	nomatch	jongler	-1	1	y	1.6317
8.74539999999999	0.0	+	2	verb	phrase	1	3	nomatch	jongler	-1	1	y	1.6317
9.145199999999988	0.2	zbkp	2	verb	phrase	1	4	nomatch	jongler	-1	1	y	1.6317
9.345099999999974	0.0	+	2	verb	phrase	1	5	nomatch	jongler	-1	1	y	1.6317
9.744900000000001	0.2	kqfr	2	verb	phrase	1	6	nomatch	jongler	-1	1	y	1.6317
9.944799999999987	0.0	+	2	verb	phrase	1	7	nomatch	jongler	-1	1	y	1.6317
10.344599999999986	0.2	njxzb	2	verb	phrase	1	8	nomatch	jongler	-1	1	y	1.6317
10.5445	0.0	+	2	verb	phrase	1	9	nomatch	jongler	-1	1	y	1.6317
10.944399999999973	0.2	rouler	2	verb	phrase	1	10	nomatch	jongler	-1	1	y	1.6317
11.144299999999987	0.0	+	2	verb	phrase	1	11	nomatch	jongler	-1	1	y	1.6317
11.560999999999979	0.0	+	2	verb	phrase	1	12	nomatch	jongler	-1	1	y	1.6317
13.543199999999985	0.0	JONGLER	2	verb	phrase	1	13	nomatch	jongler	-1	1	y	1.6317
15.242399999999975	0.0	+	2	verb	phrase	1	14	nomatch	jongler	-1	1	y	1.6317
15.17489999999998	0.0	[response]	2	verb	phrase	1	15	nomatch	jongler	-1	1	y	1.6317
15.942099999999982	0.0	+	3	noun	phrase	1	1	nomatch	son	-1	1	y	1.0748
16.491799999999984	0.2	fzgbdw	3	noun	phrase	1	2	nomatch	son	-1	1	y	1.0748
16.691699999999997	0.0	+	3	noun	phrase	1	3	nomatch	son	-1	1	y	1.0748
17.0916	0.2	dzq	3	noun	phrase	1	4	nomatch	son	-1	1	y	1.0748
17.291499999999985	0.0	+	3	noun	phrase	1	5	nomatch	son	-1	1	y	1.0748
17.691299999999984	0.2	rgnb	3	noun	phrase	1	6	nomatch	son	-1	1	y	1.0748
17.891199999999998	0.0	+	3	noun	phrase	1	7	nomatch	son	-1	1	y	1.0748
18.29159999999999	0.2	shvbl	3	noun	phrase	1	8	nomatch	son	-1	1	y	1.0748
18.490899999999982	0.0	+	3	noun	phrase	1	9	nomatch	son	-1	1	y	1.0748
18.89069999999998	0.2	voilier	3	noun	phrase	1	10	nomatch	son	-1	1	y	1.0748
19.0907	0.0	+	3	noun	phrase	1	11	nomatch	son	-1	1	y	1.0748
19.490499999999997	0.0	+	3	noun	phrase	1	12	nomatch	son	-1	1	y	1.0748
21.489899999999977	0.0	SON	3	noun	phrase	1	13	nomatch	son	-1	1	y	1.0748
22.6224	0.0	+	3	noun	phrase	1	14	nomatch	son	-1	1	y	1.0748
22.564699999999988	0.0	[response]	3	noun	phrase	1	15	nomatch	son	-1	1	y	1.0748
39.89789999999999	0.0	+	4	noun	phrase	4	1	match	blanc	5	1	p	1.1781
40.4477	0.2	bnptr	4	noun	phrase	4	2	match	blanc	5	1	p	1.1781
40.6481	0.0	+	4	noun	phrase	4	3	match	blanc	5	1	p	1.1781
41.04809999999998	0.2	pour	4	noun	phrase	4	4	match	blanc	5	1	p	1.1781
41.24799999999999	0.0	+	4	noun	phrase	4	5	match	blanc	5	1	p	1.1781
41.64759999999998	0.2	mon	4	noun	phrase	4	6	match	blanc	5	1	p	1.1781
41.84699999999998	0.0	+	4	noun	phrase	4	7	match	blanc	5	1	p	1.1781
42.24679999999998	0.2	grenier	4	noun	phrase	4	8	match	blanc	5	1	p	1.1781
42.44669999999999	0.0	+	4	noun	phrase	4	9	match	blanc	5	1	p	1.1781
42.846599999999995	0.2	blanc	4	noun	phrase	4	10	match	blanc	5	1	p	1.1781
43.04649999999998	0.0	+	4	noun	phrase	4	11	match	blanc	5	1	p	1.1781
43.44629999999998	0.0	+	4	noun	phrase	4	12	match	blanc	5	1	p	1.1781
45.44539999999998	0.0	BLANC	4	noun	phrase	4	13	match	blanc	5	1	p	1.1781
46.72839999999999	0.0	+	4	noun	phrase	4	14	match	blanc	5	1	p	1.1781
46.62350000000001	0.0	[response]	4	noun	phrase	4	15	match	blanc	5	1	p	1.1781
47.844299999999976	0.0	+	5	noun	list	1	1	match	clavier	5	1	p	0.94157
48.39399999999998	0.2	tqv	5	noun	list	1	2	match	clavier	5	1	p	0.94157
48.59389999999999	0.0	+	5	noun	list	1	3	match	clavier	5	1	p	0.94157
48.99379999999999	0.2	dxcb	5	noun	list	1	4	match	clavier	5	1	p	0.94157
49.19369999999998	0.0	+	5	noun	list	1	5	match	clavier	5	1	p	0.94157
