onset	duration	stim	block_number	block_duration	block_condition	sequential_position
0.06589999999999918	0.3	elle	1	18.4	sentence	1
0.34910000000000707	0.3	a	1	18.4	sentence	2
0.7489000000000061	0.3	brûlé	1	18.4	sentence	3
1.1487000000000052	0.3	toutes	1	18.4	sentence	4
1.5485000000000042	0.3	les	1	18.4	sentence	5
1.9484000000000066	0.3	lettres	1	18.4	sentence	6
2.3482000000000056	0.3	de	1	18.4	sentence	7
2.7480000000000047	0.3	son	1	18.4	sentence	8
3.1478000000000037	0.3	ancien	1	18.4	sentence	9
3.5476000000000028	0.3	fiancé	1	18.4	sentence	10
3.947500000000005	0.3	trop	1	18.4	sentence	11
4.347300000000004	0.3	infidèle	1	18.4	sentence	12
4.747100000000003	2.0	+	1	18.4	sentence	13
6.746200000000002	0.3	il	1	18.4	sentence	14
7.195999999999998	0.3	va	1	18.4	sentence	15
7.5625	0.3	voir	1	18.4	sentence	16
7.945700000000002	0.3	le	1	18.4	sentence	17
8.345500000000001	0.3	bénévole	1	18.4	sentence	18
8.7453	0.3	qui	1	18.4	sentence	19
9.1451	0.3	taille	1	18.4	sentence	20
9.544899999999998	0.3	de	1	18.4	sentence	21
9.9448	0.3	larges	1	18.4	sentence	22
10.3446	0.3	tranches	1	18.4	sentence	23
10.744399999999999	0.3	de	1	18.4	sentence	24
11.228200000000001	0.3	pain	1	18.4	sentence	25
11.5946	2.0	+	1	18.4	sentence	26
13.543099999999995	0.3	la	1	18.4	sentence	27
13.942900000000009	0.3	cuisinière	1	18.4	sentence	28
14.342799999999997	0.3	fait	1	18.4	sentence	29
14.742599999999996	0.3	griller	1	18.4	sentence	30
15.14240000000001	0.3	des	1	18.4	sentence	31
15.592200000000005	0.3	noisettes	1	18.4	sentence	32
16.0094	0.3	qui	1	18.4	sentence	33
16.375500000000002	0.3	répandent	1	18.4	sentence	34
16.74170000000001	0.3	une	1	18.4	sentence	35
17.141500000000008	0.3	odeur	1	18.4	sentence	36
17.541300000000007	0.3	très	1	18.4	sentence	37
17.94120000000001	0.3	appétissante	1	18.4	sentence	38
18.341000000000008	2.0	+	1	18.4	sentence	39
20.340500000000006	8.0	+	1	18.4	sentence	40
