onset	duration	stim	block_number	block_duration	block_condition	sequential_position
0.06289999999998486	0.3	mon	1	18.4	sentence	1
0.3628999999999962	0.3	ami	1	18.4	sentence	2
0.7461999999999875	0.3	aimerait	1	18.4	sentence	3
1.1628000000000043	0.3	comprendre	1	18.4	sentence	4
1.5460999999999956	0.3	les	1	18.4	sentence	5
1.9461000000000013	0.3	annotations	1	18.4	sentence	6
2.3460999999999785	0.3	de	1	18.4	sentence	7
2.745999999999981	0.3	son	1	18.4	sentence	8
3.1625999999999976	0.3	professeur	1	18.4	sentence	9
3.5459999999999923	0.3	de	1	18.4	sentence	10
3.9458999999999946	0.3	grec	1	18.4	sentence	11
4.3459	0.3	ancien	1	18.4	sentence	12
4.745899999999978	2.0	+	1	18.4	sentence	13
6.745699999999999	0.3	le	1	18.4	sentence	14
7.162299999999988	0.3	bijoutier	1	18.4	sentence	15
7.545599999999979	0.3	a	1	18.4	sentence	16
7.945599999999985	0.3	perdu	1	18.4	sentence	17
8.34559999999999	0.3	la	1	18.4	sentence	18
8.745599999999996	0.3	boîte	1	18.4	sentence	19
9.162199999999984	0.3	de	1	18.4	sentence	20
9.545500000000004	0.3	sa	1	18.4	sentence	21
9.945499999999981	0.3	chaîne	1	18.4	sentence	22
10.345399999999984	0.3	en	1	18.4	sentence	23
10.74539999999999	0.3	argent	1	18.4	sentence	24
11.161999999999978	0.3	massif	1	18.4	sentence	25
11.545299999999997	2.0	+	1	18.4	sentence	26
13.545199999999994	0.3	il	1	18.4	sentence	27
13.961799999999982	0.3	va	1	18.4	sentence	28
14.345100000000002	0.3	voir	1	18.4	sentence	29
14.74509999999998	0.3	le	1	18.4	sentence	30
15.161699999999996	0.3	bénévole	1	18.4	sentence	31
15.544999999999987	0.3	qui	1	18.4	sentence	32
15.944999999999993	0.3	taille	1	18.4	sentence	33
16.345	0.3	de	1	18.4	sentence	34
16.7449	0.3	larges	1	18.4	sentence	35
17.161599999999993	0.3	tranches	1	18.4	sentence	36
17.544899999999984	0.3	de	1	18.4	sentence	37
17.944799999999987	0.3	pain	1	18.4	sentence	38
18.344799999999992	2.0	+	1	18.4	sentence	39
20.34469999999999	8.0	+	1	18.4	sentence	40
28.543999999999983	0.3	lo	2	18.4	pseudo	1
28.960700000000003	0.3	imcutière	2	18.4	pseudo	2
29.343999999999994	0.3	salsant	2	18.4	pseudo	3
29.743899999999996	0.3	nêt	2	18.4	pseudo	4
30.160599999999988	0.3	bonretvé	2	18.4	pseudo	5
30.54389999999998	0.3	monmantende	2	18.4	pseudo	6
30.94379999999998	0.3	um	2	18.4	pseudo	7
31.343799999999987	0.3	uo	2	18.4	pseudo	8
31.743799999999993	0.3	piedtoinaît	2	18.4	pseudo	9
