onset	duration	stim	trial_number	trial_type	trial_structure	trial_length	sequential_position	probe_type	probe	probe_position	response_correct	response_key	response_time
0.06980000000000075	0.0	+	1	noun	list	4	1	nomatch	patiner	-1	1	y	1.3469000000000002
0.5364000000000004	0.2	vsp	1	noun	list	4	2	nomatch	patiner	-1	1	y	1.3469000000000002
0.7363999999999891	0.0	+	1	noun	list	4	3	nomatch	patiner	-1	1	y	1.3469000000000002
1.1363999999999947	0.2	sur	1	noun	list	4	4	nomatch	patiner	-1	1	y	1.3469000000000002
1.3363999999999976	0.0	+	1	noun	list	4	5	nomatch	patiner	-1	1	y	1.3469000000000002
1.7363	0.2	doit	1	noun	list	4	6	nomatch	patiner	-1	1	y	1.3469000000000002
1.9362999999999886	0.0	+	1	noun	list	4	7	nomatch	patiner	-1	1	y	1.3469000000000002
2.3362999999999943	0.2	tablier	1	noun	list	4	8	nomatch	patiner	-1	1	y	1.3469000000000002
2.536299999999997	0.0	+	1	noun	list	4	9	nomatch	patiner	-1	1	y	1.3469000000000002
2.9361999999999995	0.2	vite	1	noun	list	4	10	nomatch	patiner	-1	1	y	1.3469000000000002
3.136199999999988	0.0	+	1	noun	list	4	11	nomatch	patiner	-1	1	y	1.3469000000000002
3.536199999999994	0.0	+	1	noun	list	4	12	nomatch	patiner	-1	1	y	1.3469000000000002
5.5360999999999905	0.0	PATINER	1	noun	list	4	13	nomatch	patiner	-1	1	y	1.3469000000000002
6.95259999999999	0.0	+	1	noun	list	4	14	nomatch	patiner	-1	1	y	1.3469000000000002
6.882899999999992	0.0	[response]	1	noun	list	4	15	nomatch	patiner	-1	1	y	1.3469000000000002
7.9358999999999895	0.0	+	2	verb	phrase	1	1	nomatch	tard	-1	1	y	1.1604
8.485799999999998	0.2	nhfswc	2	verb	phrase	1	2	nomatch	tard	-1	1	y	1.1604
8.6858	0.0	+	2	verb	phrase	1	3	nomatch	tard	-1	1	y	1.1604
9.085799999999992	0.2	zvkc	2	verb	phrase	1	4	nomatch	tard	-1	1	y	1.1604
9.285799999999995	0.0	+	2	verb	phrase	1	5	nomatch	tard	-1	1	y	1.1604
9.685699999999997	0.2	xv	2	verb	phrase	1	6	nomatch	tard	-1	1	y	1.1604
9.8857	0.0	+	2	verb	phrase	1	7	nomatch	tard	-1	1	y	1.1604
10.285699999999991	0.2	hbgl	2	verb	phrase	1	8	nomatch	tard	-1	1	y	1.1604
10.485699999999994	0.0	+	2	verb	phrase	1	9	nomatch	tard	-1	1	y	1.1604
10.885599999999997	0.2	chasser	2	verb	phrase	1	10	nomatch	tard	-1	1	y	1.1604
