onset	duration	stim	trial_number	trial_type	trial_structure	trial_length	sequential_position	probe_type	probe	probe_position	response_correct	response_key	response_time
0.06680000000000064	0.0	+	1	noun	phrase	3	1	nomatch	beaucoup	-1	1	p	0.55677
0.5499000000000009	0.2	mlxbkc	1	noun	phrase	3	2	nomatch	beaucoup	-1	1	p	0.55677
0.7498000000000005	0.0	+	1	noun	phrase	3	3	nomatch	beaucoup	-1	1	p	0.55677
1.1495999999999995	0.2	scgn	1	noun	phrase	3	4	nomatch	beaucoup	-1	1	p	0.55677
1.349499999999999	0.0	+	1	noun	phrase	3	5	nomatch	beaucoup	-1	1	p	0.55677
1.749299999999998	0.2	son	1	noun	phrase	3	6	nomatch	beaucoup	-1	1	p	0.55677
1.949300000000001	0.0	+	1	noun	phrase	3	7	nomatch	beaucoup	-1	1	p	0.55677
2.3491	0.2	voilier	1	noun	phrase	3	8	nomatch	beaucoup	-1	1	p	0.55677
2.5489999999999995	0.0	+	1	noun	phrase	3	9	nomatch	beaucoup	-1	1	p	0.55677
2.9487999999999985	0.2	blanc	1	noun	phrase	3	10	nomatch	beaucoup	-1	1	p	0.55677
3.148699999999998	0.0	+	1	noun	phrase	3	11	nomatch	beaucoup	-1	1	p	0.55677
3.5486000000000004	0.0	+	1	noun	phrase	3	12	nomatch	beaucoup	-1	1	p	0.55677
5.547699999999999	0.0	BEAUCOUP	1	noun	phrase	3	13	nomatch	beaucoup	-1	1	p	0.55677
6.164100000000005	0.0	+	1	noun	phrase	3	14	nomatch	beaucoup	-1	1	p	0.55677
6.104399999999998	0.0	[response]	1	noun	phrase	3	15	nomatch	beaucoup	-1	1	p	0.55677
7.946600000000004	0.0	+	2	noun	list	1	1	nomatch	beaucoup	-1	1	p	0.4235
8.496400000000001	0.2	zxl	2	noun	list	1	2	nomatch	beaucoup	-1	1	p	0.4235
8.6963	0.0	+	2	noun	list	1	3	nomatch	beaucoup	-1	1	p	0.4235
9.113399999999999	0.2	nqwz	2	noun	list	1	4	nomatch	beaucoup	-1	1	p	0.4235
9.296500000000002	0.0	+	2	noun	list	1	5	nomatch	beaucoup	-1	1	p	0.4235
9.695799999999998	0.2	jtp	2	noun	list	1	6	nomatch	beaucoup	-1	1	p	0.4235
9.895800000000001	0.0	+	2	noun	list	1	7	nomatch	beaucoup	-1	1	p	0.4235
10.2956	0.2	wgqslkf	2	noun	list	1	8	nomatch	beaucoup	-1	1	p	0.4235
10.495600000000003	0.0	+	2	noun	list	1	9	nomatch	beaucoup	-1	1	p	0.4235
10.895900000000005	0.2	trop	2	noun	list	1	10	nomatch	beaucoup	-1	1	p	0.4235
11.095800000000004	0.0	+	2	noun	list	1	11	nomatch	beaucoup	-1	1	p	0.4235
11.4953	0.0	+	2	noun	list	1	12	nomatch	beaucoup	-1	1	p	0.4235
13.4942	0.0	BEAUCOUP	2	noun	list	1	13	nomatch	beaucoup	-1	1	p	0.4235
13.977300000000007	0.0	+	2	noun	list	1	14	nomatch	beaucoup	-1	1	p	0.4235
13.917700000000004	0.0	[response]	2	noun	list	1	15	nomatch	beaucoup	-1	1	p	0.4235
15.893099999999997	0.0	+	3	noun	phrase	4	1	nomatch	sur	-1	1	p	0.47529
16.4428	0.2	xrqlpb	3	noun	phrase	4	2	nomatch	sur	-1	1	p	0.47529
16.6428	0.0	+	3	noun	phrase	4	3	nomatch	sur	-1	1	p	0.47529
17.0426	0.2	vers	3	noun	phrase	4	4	nomatch	sur	-1	1	p	0.47529
17.2425	0.0	+	3	noun	phrase	4	5	nomatch	sur	-1	1	p	0.47529
17.6423	0.2	leur	3	noun	phrase	4	6	nomatch	sur	-1	1	p	0.47529
17.8422	0.0	+	3	noun	phrase	4	7	nomatch	sur	-1	1	p	0.47529
18.2421	0.2	nouveau	3	noun	phrase	4	8	nomatch	sur	-1	1	p	0.47529
18.442699999999995	0.0	+	3	noun	phrase	4	9	nomatch	sur	-1	1	p	0.47529
18.8589	0.2	cendrier	3	noun	phrase	4	10	nomatch	sur	-1	1	p	0.47529
19.041900000000005	0.0	+	3	noun	phrase	4	11	nomatch	sur	-1	1	p	0.47529
19.441499999999998	0.0	+	3	noun	phrase	4	12	nomatch	sur	-1	1	p	0.47529
21.440599999999996	0.0	SUR	3	noun	phrase	4	13	nomatch	sur	-1	1	p	0.47529
22.0238	0.0	+	3	noun	phrase	4	14	nomatch	sur	-1	1	p	0.47529
21.9159	0.0	[response]	3	noun	phrase	4	15	nomatch	sur	-1	1	p	0.47529
23.839599999999997	0.0	+	4	noun	list	4	1	match	vers	2	1	y	0.67165
24.3893	0.2	svw	4	noun	list	4	2	match	vers	2	1	y	0.67165
24.589199999999998	0.0	+	4	noun	list	4	3	match	vers	2	1	y	0.67165
24.989799999999995	0.2	vers	4	noun	list	4	4	match	vers	2	1	y	0.67165
25.206200000000003	0.0	+	4	noun	list	4	5	match	vers	2	1	y	0.67165
25.5893	0.2	va	4	noun	list	4	6	match	vers	2	1	y	0.67165
25.788800000000002	0.0	+	4	noun	list	4	7	match	vers	2	1	y	0.67165
26.205800000000004	0.2	boîtier	4	noun	list	4	8	match	vers	2	1	y	0.67165
26.388399999999997	0.0	+	4	noun	list	4	9	match	vers	2	1	y	0.67165
26.7883	0.2	tôt	4	noun	list	4	10	match	vers	2	1	y	0.67165
26.9887	0.0	+	4	noun	list	4	11	match	vers	2	1	y	0.67165
27.387999999999998	0.0	+	4	noun	list	4	12	match	vers	2	1	y	0.67165
29.387400000000007	0.0	VERS	4	noun	list	4	13	match	vers	2	1	y	0.67165
30.1201	0.0	+	4	noun	list	4	14	match	vers	2	1	y	0.67165
30.059100000000008	0.0	[response]	4	noun	list	4	15	match	vers	2	1	y	0.67165
31.78600000000001	0.0	+	5	noun	list	4	1	nomatch	tablier	-1	1	p	0.57963
32.3359	0.2	lngvr	5	noun	list	4	2	nomatch	tablier	-1	1	p	0.57963
32.53640000000001	0.0	+	5	noun	list	4	3	nomatch	tablier	-1	1	p	0.57963
32.9359	0.2	sans	5	noun	list	4	4	nomatch	tablier	-1	1	p	0.57963
33.13570000000001	0.0	+	5	noun	list	4	5	nomatch	tablier	-1	1	p	0.57963
33.5353	0.2	doit	5	noun	list	4	6	nomatch	tablier	-1	1	p	0.57963
33.7352	0.0	+	5	noun	list	4	7	nomatch	tablier	-1	1	p	0.57963
34.135	0.2	grenier	5	noun	list	4	8	nomatch	tablier	-1	1	p	0.57963
34.3349	0.0	+	5	noun	list	4	9	nomatch	tablier	-1	1	p	0.57963
34.7347	0.2	vite	5	noun	list	4	10	nomatch	tablier	-1	1	p	0.57963
34.934599999999996	0.0	+	5	noun	list	4	11	nomatch	tablier	-1	1	p	0.57963
35.3345	0.0	+	5	noun	list	4	12	nomatch	tablier	-1	1	p	0.57963
37.3503	0.0	TABLIER	5	noun	list	4	13	nomatch	tablier	-1	1	p	0.57963
37.98330000000001	0.0	+	5	noun	list	4	14	nomatch	tablier	-1	1	p	0.57963
37.929899999999996	0.0	[response]	5	noun	list	4	15	nomatch	tablier	-1	1	p	0.57963
39.749199999999995	0.0	+	6	noun	list	1	1	match	grenier	5	1	y	0.55178
40.299	0.2	psjfqrx	6	noun	list	1	2	match	grenier	5	1	y	0.55178
40.4989	0.0	+	6	noun	list	1	3	match	grenier	5	1	y	0.55178
40.8987	0.2	xqsw	6	noun	list	1	4	match	grenier	5	1	y	0.55178
41.09930000000001	0.0	+	6	noun	list	1	5	match	grenier	5	1	y	0.55178
41.498799999999996	0.2	hdmf	6	noun	list	1	6	match	grenier	5	1	y	0.55178
41.698600000000006	0.0	+	6	noun	list	1	7	match	grenier	5	1	y	0.55178
42.09890000000001	0.2	rzxj	6	noun	list	1	8	match	grenier	5	1	y	0.55178
42.29880000000001	0.0	+	6	noun	list	1	9	match	grenier	5	1	y	0.55178
42.6979	0.2	grenier	6	noun	list	1	10	match	grenier	5	1	y	0.55178
42.8978	0.0	+	6	noun	list	1	11	match	grenier	5	1	y	0.55178
43.297599999999996	0.0	+	6	noun	list	1	12	match	grenier	5	1	y	0.55178
45.29670000000001	0.0	GRENIER	6	noun	list	1	13	match	grenier	5	1	y	0.55178
45.91310000000001	0.0	+	6	noun	list	1	14	match	grenier	5	1	y	0.55178
45.84850000000001	0.0	[response]	6	noun	list	1	15	match	grenier	5	1	y	0.55178
47.695699999999995	0.0	+	7	noun	list	1	1	match	tôt	5	1	y	0.4876400000000001
48.2454	0.2	shqmc	7	noun	list	1	2	match	tôt	5	1	y	0.4876400000000001
48.445299999999996	0.0	+	7	noun	list	1	3	match	tôt	5	1	y	0.4876400000000001
48.8452	0.2	jwhm	7	noun	list	1	4	match	tôt	5	1	y	0.4876400000000001
49.0451	0.0	+	7	noun	list	1	5	match	tôt	5	1	y	0.4876400000000001
49.4449	0.2	xl	7	noun	list	1	6	match	tôt	5	1	y	0.4876400000000001
49.6448	0.0	+	7	noun	list	1	7	match	tôt	5	1	y	0.4876400000000001
50.044599999999996	0.2	jtwlzxs	7	noun	list	1	8	match	tôt	5	1	y	0.4876400000000001
50.244800000000005	0.0	+	7	noun	list	1	9	match	tôt	5	1	y	0.4876400000000001
50.645	0.2	tôt	7	noun	list	1	10	match	tôt	5	1	y	0.4876400000000001
50.844500000000004	0.0	+	7	noun	list	1	11	match	tôt	5	1	y	0.4876400000000001
51.2442	0.0	+	7	noun	list	1	12	match	tôt	5	1	y	0.4876400000000001
53.243199999999995	0.2	tôt	7	noun	list	1	13	match	tôt	5	1	y	0.4876400000000001
53.793	0.0	+	7	noun	list	1	14	match	tôt	5	1	y	0.4876400000000001
53.730799999999995	0.0	[response]	7	noun	list	1	15	match	tôt	5	1	y	0.4876400000000001
63.6724	0.0	+	8	noun	phrase	1	1	nomatch	moins	-1	1	p	0.52558
64.18889999999999	0.2	hkj	8	noun	phrase	1	2	nomatch	moins	-1	1	p	0.52558
64.38830000000002	0.0	+	8	noun	phrase	1	3	nomatch	moins	-1	1	p	0.52558
64.78810000000001	0.2	gbvz	8	noun	phrase	1	4	nomatch	moins	-1	1	p	0.52558
64.9881	0.0	+	8	noun	phrase	1	5	nomatch	moins	-1	1	p	0.52558
65.3879	0.2	jtp	8	noun	phrase	1	6	nomatch	moins	-1	1	p	0.52558
65.58779999999999	0.0	+	8	noun	phrase	1	7	nomatch	moins	-1	1	p	0.52558
65.98760000000001	0.2	wsrgpk	8	noun	phrase	1	8	nomatch	moins	-1	1	p	0.52558
66.1875	0.0	+	8	noun	phrase	1	9	nomatch	moins	-1	1	p	0.52558
66.5875	0.2	grand	8	noun	phrase	1	10	nomatch	moins	-1	1	p	0.52558
66.7877	0.0	+	8	noun	phrase	1	11	nomatch	moins	-1	1	p	0.52558
67.20420000000001	0.0	+	8	noun	phrase	1	12	nomatch	moins	-1	1	p	0.52558
69.18620000000001	0.0	MOINS	8	noun	phrase	1	13	nomatch	moins	-1	1	p	0.52558
69.76920000000001	0.0	+	8	noun	phrase	1	14	nomatch	moins	-1	1	p	0.52558
69.71170000000001	0.0	[response]	8	noun	phrase	1	15	nomatch	moins	-1	1	p	0.52558
71.58510000000001	0.0	+	9	noun	phrase	1	1	match	noir	5	1	y	0.4672
72.13489999999999	0.2	gwn	9	noun	phrase	1	2	match	noir	5	1	y	0.4672
72.3348	0.0	+	9	noun	phrase	1	3	match	noir	5	1	y	0.4672
72.7346	0.2	xwtz	9	noun	phrase	1	4	match	noir	5	1	y	0.4672
72.93450000000001	0.0	+	9	noun	phrase	1	5	match	noir	5	1	y	0.4672
73.33430000000001	0.2	fpzv	9	noun	phrase	1	6	match	noir	5	1	y	0.4672
73.5342	0.0	+	9	noun	phrase	1	7	match	noir	5	1	y	0.4672
73.9341	0.2	wgqslkf	9	noun	phrase	1	8	match	noir	5	1	y	0.4672
74.13400000000001	0.0	+	9	noun	phrase	1	9	match	noir	5	1	y	0.4672
74.5344	0.2	noir	9	noun	phrase	1	10	match	noir	5	1	y	0.4672
74.73429999999999	0.0	+	9	noun	phrase	1	11	match	noir	5	1	y	0.4672
75.13419999999999	0.0	+	9	noun	phrase	1	12	match	noir	5	1	y	0.4672
77.14939999999999	0.0	NOIR	9	noun	phrase	1	13	match	noir	5	1	y	0.4672
77.69909999999999	0.0	+	9	noun	phrase	1	14	match	noir	5	1	y	0.4672
