onset	duration	stim	trial_number	trial_type	trial_structure	trial_length	sequential_position	probe_type	probe	probe_position	response_correct	response_key	response_time
0.056100000000000705	0.0	+	1	noun	phrase	2	1	match	cendrier	4	1	y	0.71178
0.5392999999999972	0.2	fmhnpqv	1	noun	phrase	2	2	match	cendrier	4	1	y	0.71178
0.7391999999999967	0.0	+	1	noun	phrase	2	3	match	cendrier	4	1	y	0.71178
1.1389999999999958	0.2	xqsw	1	noun	phrase	2	4	match	cendrier	4	1	y	0.71178
1.3389000000000024	0.0	+	1	noun	phrase	2	5	match	cendrier	4	1	y	0.71178
1.7387000000000015	0.2	fpzv	1	noun	phrase	2	6	match	cendrier	4	1	y	0.71178
1.938600000000001	0.0	+	1	noun	phrase	2	7	match	cendrier	4	1	y	0.71178
2.3384999999999962	0.2	cendrier	1	noun	phrase	2	8	match	cendrier	4	1	y	0.71178
2.5383999999999958	0.0	+	1	noun	phrase	2	9	match	cendrier	4	1	y	0.71178
2.938200000000002	0.2	bleu	1	noun	phrase	2	10	match	cendrier	4	1	y	0.71178
3.1381000000000014	0.0	+	1	noun	phrase	2	11	match	cendrier	4	1	y	0.71178
3.5379000000000005	0.0	+	1	noun	phrase	2	12	match	cendrier	4	1	y	0.71178
5.536999999999999	0.0	CENDRIER	1	noun	phrase	2	13	match	cendrier	4	1	y	0.71178
6.303399999999996	0.0	+	1	noun	phrase	2	14	match	cendrier	4	1	y	0.71178
6.248799999999996	0.0	[response]	1	noun	phrase	2	15	match	cendrier	4	1	y	0.71178
7.936	0.0	+	2	noun	list	4	1	nomatch	patiner	-1	1	p	0.72662
8.485700000000001	0.2	qsbd	2	noun	list	4	2	nomatch	patiner	-1	1	p	0.72662
8.685699999999997	0.0	+	2	noun	list	4	3	nomatch	patiner	-1	1	p	0.72662
9.085500000000003	0.2	vers	2	noun	list	4	4	nomatch	patiner	-1	1	p	0.72662
9.285999999999994	0.0	+	2	noun	list	4	5	nomatch	patiner	-1	1	p	0.72662
9.685499999999998	0.2	peut	2	noun	list	4	6	nomatch	patiner	-1	1	p	0.72662
9.885699999999993	0.0	+	2	noun	list	4	7	nomatch	patiner	-1	1	p	0.72662
10.285500000000006	0.2	sablier	2	noun	list	4	8	nomatch	patiner	-1	1	p	0.72662
10.485499999999995	0.0	+	2	noun	list	4	9	nomatch	patiner	-1	1	p	0.72662
10.884700000000002	0.2	ainsi	2	noun	list	4	10	nomatch	patiner	-1	1	p	0.72662
11.084600000000002	0.0	+	2	noun	list	4	11	nomatch	patiner	-1	1	p	0.72662
11.485099999999996	0.0	+	2	noun	list	4	12	nomatch	patiner	-1	1	p	0.72662
13.5002	0.0	PATINER	2	noun	list	4	13	nomatch	patiner	-1	1	p	0.72662
14.2832	0.0	+	2	noun	list	4	14	nomatch	patiner	-1	1	p	0.72662
14.226800000000004	0.0	[response]	2	noun	list	4	15	nomatch	patiner	-1	1	p	0.72662
15.899099999999997	0.0	+	3	noun	phrase	2	1	match	voilier	4	1	y	0.51539
16.448900000000002	0.2	dpzm	3	noun	phrase	2	2	match	voilier	4	1	y	0.51539
16.6488	0.0	+	3	noun	phrase	2	3	match	voilier	4	1	y	0.51539
17.0486	0.2	gbvz	3	noun	phrase	2	4	match	voilier	4	1	y	0.51539
17.2485	0.0	+	3	noun	phrase	2	5	match	voilier	4	1	y	0.51539
17.6483	0.2	jtp	3	noun	phrase	2	6	match	voilier	4	1	y	0.51539
17.848899999999993	0.0	+	3	noun	phrase	2	7	match	voilier	4	1	y	0.51539
18.248399999999997	0.2	voilier	3	noun	phrase	2	8	match	voilier	4	1	y	0.51539
18.448	0.0	+	3	noun	phrase	2	9	match	voilier	4	1	y	0.51539
18.8478	0.2	noir	3	noun	phrase	2	10	match	voilier	4	1	y	0.51539
19.0477	0.0	+	3	noun	phrase	2	11	match	voilier	4	1	y	0.51539
19.4476	0.0	+	3	noun	phrase	2	12	match	voilier	4	1	y	0.51539
21.4471	0.0	VOILIER	3	noun	phrase	2	13	match	voilier	4	1	y	0.51539
22.0297	0.0	+	3	noun	phrase	2	14	match	voilier	4	1	y	0.51539
21.9625	0.0	[response]	3	noun	phrase	2	15	match	voilier	4	1	y	0.51539
23.845599999999997	0.0	+	4	noun	list	1	1	match	vite	5	1	y	0.46496
24.395999999999994	0.2	zhrb	4	noun	list	1	2	match	vite	5	1	y	0.46496
24.5957	0.0	+	4	noun	list	1	3	match	vite	5	1	y	0.46496
24.9951	0.2	jwhm	4	noun	list	1	4	match	vite	5	1	y	0.46496
25.195	0.0	+	4	noun	list	1	5	match	vite	5	1	y	0.46496
25.5948	0.2	hdmf	4	noun	list	1	6	match	vite	5	1	y	0.46496
25.7947	0.0	+	4	noun	list	1	7	match	vite	5	1	y	0.46496
26.1946	0.2	dnjwxkhq	4	noun	list	1	8	match	vite	5	1	y	0.46496
26.3945	0.0	+	4	noun	list	1	9	match	vite	5	1	y	0.46496
26.7943	0.2	vite	4	noun	list	1	10	match	vite	5	1	y	0.46496
26.9942	0.0	+	4	noun	list	1	11	match	vite	5	1	y	0.46496
27.394	0.0	+	4	noun	list	1	12	match	vite	5	1	y	0.46496
29.393700000000003	0.0	VITE	4	noun	list	1	13	match	vite	5	1	y	0.46496
29.9262	0.0	+	4	noun	list	1	14	match	vite	5	1	y	0.46496
29.858600000000003	0.0	[response]	4	noun	list	1	15	match	vite	5	1	y	0.46496
31.792099999999998	0.0	+	5	noun	phrase	4	1	match	beau	4	1	y	0.57955
32.3418	0.2	kvpx	5	noun	phrase	4	2	match	beau	4	1	y	0.57955
32.5418	0.0	+	5	noun	phrase	4	3	match	beau	4	1	y	0.57955
