onset	duration	stim	block_number	block_duration	block_condition	sequential_position
0.05700000000000216	0.3	je	1	18.4	sentence	1
0.34019999999999584	0.3	vais	1	18.4	sentence	2
0.7399999999999949	0.3	�laborer	1	18.4	sentence	3
1.1400999999999897	0.3	un	1	18.4	sentence	4
1.5396999999999963	0.3	plan	1	18.4	sentence	5
1.9394999999999953	0.3	qui	1	18.4	sentence	6
2.3559999999999945	0.3	permettra	1	18.4	sentence	7
2.7391999999999967	0.3	de	1	18.4	sentence	8
3.1555999999999926	0.3	redresser	1	18.4	sentence	9
3.538799999999995	0.3	nos	1	18.4	sentence	10
3.938599999999994	0.3	r�centes	1	18.4	sentence	11
4.355099999999993	0.3	pertes	1	18.4	sentence	12
4.738299999999995	2.0	+	1	18.4	sentence	13
6.737399999999994	0.3	nous	1	18.4	sentence	14
7.153899999999993	0.3	envisageons	1	18.4	sentence	15
7.536999999999992	0.3	de	1	18.4	sentence	16
7.95389999999999	0.3	b�tir	1	18.4	sentence	17
8.403999999999996	0.3	une	1	18.4	sentence	18
8.736499999999992	0.3	maison	1	18.4	sentence	19
9.152999999999992	0.3	qui	1	18.4	sentence	20
9.53609999999999	0.3	dominera	1	18.4	sentence	21
9.935999999999993	0.3	la	1	18.4	sentence	22
10.352399999999989	0.3	vall�e	1	18.4	sentence	23
10.735599999999991	0.3	du	1	18.4	sentence	24
11.13539999999999	0.3	fleuve	1	18.4	sentence	25
11.535299999999992	2.0	+	1	18.4	sentence	26
13.53439999999999	0.3	il	1	18.4	sentence	27
13.95089999999999	0.3	explique	1	18.4	sentence	28
14.35069999999999	0.3	que	1	18.4	sentence	29
14.750500000000002	0.3	son	1	18.4	sentence	30
15.150300000000001	0.3	inspiration	1	18.4	sentence	31
15.55019999999999	0.3	vient	1	18.4	sentence	32
15.949999999999989	0.3	de	1	18.4	sentence	33
16.349800000000002	0.3	ses	1	18.4	sentence	34
16.7496	0.3	voyages	1	18.4	sentence	35
17.1494	0.3	�	1	18.4	sentence	36
17.549300000000002	0.3	la	1	18.4	sentence	37
17.9491	0.3	mer	1	18.4	sentence	38
18.3489	2.0	+	1	18.4	sentence	39
20.348	8.0	+	1	18.4	sentence	40
28.544600000000003	0.3	za	2	18.4	pseudo	1
28.97789999999999	0.3	fiste	2	18.4	pseudo	2
29.394499999999994	0.3	alnuer	2	18.4	pseudo	3
29.743899999999996	0.3	muo	2	18.4	pseudo	4
30.143699999999995	0.3	ahijours	2	18.4	pseudo	5
30.543499999999995	0.3	vry	2	18.4	pseudo	6
30.943299999999994	0.3	conla	2	18.4	pseudo	7
31.343199999999996	0.3	hul	2	18.4	pseudo	8
31.742999999999995	0.3	grilsases	2	18.4	pseudo	9
32.142799999999994	0.3	lo	2	18.4	pseudo	10
32.54259999999999	0.3	g�	2	18.4	pseudo	11
32.94239999999999	0.3	coumi	2	18.4	pseudo	12
33.342299999999994	0.3	cliquez	2	18.4	pseudo	13
34.19189999999999	2.0	+	2	18.4	pseudo	14
35.34139999999999	0.3	co	2	18.4	pseudo	15
35.69199999999999	0.3	monvate	2	18.4	pseudo	16
36.0911	0.3	i	2	18.4	pseudo	17
36.490899999999996	0.3	flipble	2	18.4	pseudo	18
36.890699999999995	0.3	ps	2	18.4	pseudo	19
37.290499999999994	0.3	ryan	2	18.4	pseudo	20
37.6904	0.3	he	2	18.4	pseudo	21
38.090199999999996	0.3	er	2	18.4	pseudo	22
38.489999999999995	0.3	aftasant	2	18.4	pseudo	23
38.889799999999994	0.3	er	2	18.4	pseudo	24
39.30629999999999	0.3	t�s	2	18.4	pseudo	25
39.689499999999995	0.3	isi�ler	2	18.4	pseudo	26
40.10669999999999	2.0	+	2	18.4	pseudo	27
42.08839999999999	0.3	gi	2	18.4	pseudo	28
42.50489999999999	0.3	coudai	2	18.4	pseudo	29
42.88799999999999	0.3	diq	2	18.4	pseudo	30
43.30449999999999	0.3	shomd�	2	18.4	pseudo	31
43.68769999999999	0.3	ui	2	18.4	pseudo	32
44.10419999999999	0.3	qut	2	18.4	pseudo	33
44.48729999999999	0.3	resitre	2	18.4	pseudo	34
44.88719999999999	0.3	irir	2	18.4	pseudo	35
45.30359999999999	0.3	fe	2	18.4	pseudo	36
45.7204	0.3	vobre	2	18.4	pseudo	37
46.11999999999999	0.3	ec	2	18.4	pseudo	38
46.48639999999999	0.3	uir	2	18.4	pseudo	39
46.88629999999999	2.0	+	2	18.4	pseudo	40
48.88539999999999	8.0	+	2	18.4	pseudo	41
57.14909999999999	0.3	le	3	18.4	sentence	1
57.5821	0.3	joueur	3	18.4	sentence	2
57.9654	0.3	sort	3	18.4	sentence	3
58.3484	0.3	la	3	18.4	sentence	4
58.747699999999995	0.3	carte	3	18.4	sentence	5
59.147499999999994	0.3	dissimul�e	3	18.4	sentence	6
59.54729999999999	0.3	dans	3	18.4	sentence	7
59.947199999999995	0.3	la	3	18.4	sentence	8
60.346999999999994	0.3	doublure	3	18.4	sentence	9
60.74679999999999	0.3	de	3	18.4	sentence	10
61.14659999999999	0.3	sa	3	18.4	sentence	11
61.546499999999995	0.3	manche	3	18.4	sentence	12
61.9464	2.0	+	3	18.4	sentence	13
63.945599999999985	0.3	le	3	18.4	sentence	14
64.3452	0.3	coureur	3	18.4	sentence	15
64.7953	0.3	fait	3	18.4	sentence	16
65.19550000000001	0.3	le	3	18.4	sentence	17
65.5447	0.3	tour	3	18.4	sentence	18
65.9445	0.3	de	3	18.4	sentence	19
66.3443	0.3	la	3	18.4	sentence	20
66.7442	0.3	piste	3	18.4	sentence	21
67.144	0.3	recouverte	3	18.4	sentence	22
67.5438	0.3	de	3	18.4	sentence	23
67.9436	0.3	bitume	3	18.4	sentence	24
68.3434	0.3	dur	3	18.4	sentence	25
68.7433	2.0	+	3	18.4	sentence	26
70.74259999999998	0.3	il	3	18.4	sentence	27
71.1422	0.3	compte	3	18.4	sentence	28
71.542	0.3	les	3	18.4	sentence	29
