onset	duration	stim	block_number	block_duration	block_condition	sequential_position
0.06020000000000891	0.3	le	1	18.4	sentence	1
0.3435000000000059	0.3	magicien	1	18.4	sentence	2
0.743300000000005	0.3	fait	1	18.4	sentence	3
1.143100000000004	0.3	disparaître	1	18.4	sentence	4
1.542900000000003	0.3	les	1	18.4	sentence	5
1.9428000000000054	0.3	bonbons	1	18.4	sentence	6
2.3426000000000045	0.3	étalés	1	18.4	sentence	7
2.7424000000000035	0.3	sur	1	18.4	sentence	8
3.1422000000000025	0.3	le	1	18.4	sentence	9
3.5420000000000016	0.3	sol	1	18.4	sentence	10
3.941900000000004	0.3	du	1	18.4	sentence	11
4.341700000000003	0.3	théâtre	1	18.4	sentence	12
4.7583000000000055	2.0	+	1	18.4	sentence	13
6.740600000000001	0.3	la	1	18.4	sentence	14
7.1571	0.3	chanteuse	1	18.4	sentence	15
7.540199999999999	0.3	jette	1	18.4	sentence	16
7.940100000000001	0.3	le	1	18.4	sentence	17
8.3566	0.3	dé	1	18.4	sentence	18
8.7397	0.3	qui	1	18.4	sentence	19
9.139499999999998	0.3	roule	1	18.4	sentence	20
9.539299999999997	0.3	sur	1	18.4	sentence	21
9.9392	0.3	la	1	18.4	sentence	22
10.355699999999999	0.3	table	1	18.4	sentence	23
10.738799999999998	0.3	de	1	18.4	sentence	24
11.1558	0.3	jeu	1	18.4	sentence	25
11.572000000000003	2.0	+	1	18.4	sentence	26
13.537599999999998	0.3	la	1	18.4	sentence	27
13.954099999999997	0.3	petite	1	18.4	sentence	28
14.353899999999996	0.3	regarde	1	18.4	sentence	29
14.737000000000009	0.3	comment	1	18.4	sentence	30
15.136899999999997	0.3	son	1	18.4	sentence	31
15.553300000000007	0.3	père	1	18.4	sentence	32
15.970300000000009	0.3	grille	1	18.4	sentence	33
16.4033	0.3	les	1	18.4	sentence	34
16.736100000000008	0.3	épis	1	18.4	sentence	35
17.135999999999996	0.3	de	1	18.4	sentence	36
17.53580000000001	0.3	maïs	1	18.4	sentence	37
17.935600000000008	0.3	mur	1	18.4	sentence	38
18.352100000000007	2.0	+	1	18.4	sentence	39
20.334500000000006	8.0	+	1	18.4	sentence	40
28.5475	0.3	da	2	18.4	pseudo	1
28.947400000000002	0.3	mavoies	2	18.4	pseudo	2
29.380899999999997	0.3	aka	2	18.4	pseudo	3
29.7641	0.3	farites	2	18.4	pseudo	4
30.180800000000005	0.3	prender	2	18.4	pseudo	5
30.5805	0.3	zam	2	18.4	pseudo	6
30.9465	0.3	asieur	2	18.4	pseudo	7
31.3463	0.3	qud	2	18.4	pseudo	8
31.7461	0.3	cetquasa	2	18.4	pseudo	9
32.1459	0.3	rèle	2	18.4	pseudo	10
32.5458	0.3	ow	2	18.4	pseudo	11
32.946200000000005	0.3	phetch	2	18.4	pseudo	12
33.379400000000004	0.3	cliquez	2	18.4	pseudo	13
34.045100000000005	2.0	+	2	18.4	pseudo	14
35.3445	0.3	co	2	18.4	pseudo	15
35.6944	0.3	monvate	2	18.4	pseudo	16
36.0942	0.3	i	2	18.4	pseudo	17
36.494	0.3	flipble	2	18.4	pseudo	18
36.8938	0.3	ps	2	18.4	pseudo	19
37.3441	0.3	ryan	2	18.4	pseudo	20
37.7603	0.3	he	2	18.4	pseudo	21
38.1439	0.3	er	2	18.4	pseudo	22
38.4931	0.3	aftasant	2	18.4	pseudo	23
38.8929	0.3	er	2	18.4	pseudo	24
39.2928	0.3	tâs	2	18.4	pseudo	25
39.6926	0.3	isièler	2	18.4	pseudo	26
40.0924	2.0	+	2	18.4	pseudo	27
42.09190000000001	0.3	da	2	18.4	pseudo	28
42.50810000000001	0.3	gomçon	2	18.4	pseudo	29
42.925100000000015	0.3	og	2	18.4	pseudo	30
43.324299999999994	0.3	temiste	2	18.4	pseudo	31
43.690799999999996	0.3	ar	2	18.4	pseudo	32
44.090599999999995	0.3	briol	2	18.4	pseudo	33
44.50710000000001	0.3	nil	2	18.4	pseudo	34
44.890299999999996	0.3	hôgé	2	18.4	pseudo	35
45.306700000000006	0.3	traîse	2	18.4	pseudo	36
45.689899999999994	0.3	i	2	18.4	pseudo	37
46.08969999999999	0.3	pobime	2	18.4	pseudo	38
46.50620000000001	0.3	franne	2	18.4	pseudo	39
46.889399999999995	2.0	+	2	18.4	pseudo	40
48.90559999999999	8.0	+	2	18.4	pseudo	41
57.13480000000001	0.3	le	3	18.4	sentence	1
57.5513	0.3	jardinier	3	18.4	sentence	2
57.9511	0.3	redoute	3	18.4	sentence	3
58.350899999999996	0.3	les	3	18.4	sentence	4
58.7508	0.3	brusques	3	18.4	sentence	5
59.1506	0.3	changements	3	18.4	sentence	6
59.550399999999996	0.3	de	3	18.4	sentence	7
59.950199999999995	0.3	la	3	18.4	sentence	8
60.349999999999994	0.3	température	3	18.4	sentence	9
60.7499	0.3	de	3	18.4	sentence	10
61.149699999999996	0.3	la	3	18.4	sentence	11
61.549499999999995	0.3	serre	3	18.4	sentence	12
61.949299999999994	2.0	+	3	18.4	sentence	13
63.94839999999999	0.3	le	3	18.4	sentence	14
