onset	duration	stim	block_number	block_duration	block_condition	sequential_position
0.06520000000000437	0.3	il	1	18.4	sentence	1
0.34850000000000136	0.3	cherche	1	18.4	sentence	2
0.7483000000000004	0.3	à	1	18.4	sentence	3
1.1480999999999995	0.3	joindre	1	18.4	sentence	4
1.5648999999999944	0.3	le	1	18.4	sentence	5
1.9816000000000003	0.3	curé	1	18.4	sentence	6
2.3476	0.3	de	1	18.4	sentence	7
2.747399999999999	0.3	la	1	18.4	sentence	8
3.147199999999998	0.3	paroisse	1	18.4	sentence	9
3.546999999999997	0.3	de	1	18.4	sentence	10
3.946799999999996	0.3	son	1	18.4	sentence	11
4.346599999999995	0.3	parrain	1	18.4	sentence	12
4.7464999999999975	2.0	+	1	18.4	sentence	13
6.745599999999996	0.3	le	1	18.4	sentence	14
7.145399999999995	0.3	vacancier	1	18.4	sentence	15
7.545199999999994	0.3	écoute	1	18.4	sentence	16
7.9450999999999965	0.3	le	1	18.4	sentence	17
8.344899999999996	0.3	bruit	1	18.4	sentence	18
8.744900000000001	0.3	des	1	18.4	sentence	19
9.161699999999996	0.3	vagues	1	18.4	sentence	20
9.577600000000004	0.3	qui	1	18.4	sentence	21
9.944100000000006	0.3	déferlent	1	18.4	sentence	22
10.343999999999994	0.3	sur	1	18.4	sentence	23
10.743800000000007	0.3	le	1	18.4	sentence	24
11.143600000000006	0.3	rivage	1	18.4	sentence	25
11.543400000000005	2.0	+	1	18.4	sentence	26
13.542500000000004	0.3	elle	1	18.4	sentence	27
13.942300000000003	0.3	a	1	18.4	sentence	28
14.342200000000005	0.3	brûlé	1	18.4	sentence	29
14.742000000000004	0.3	toutes	1	18.4	sentence	30
15.141800000000003	0.3	les	1	18.4	sentence	31
15.541600000000003	0.3	lettres	1	18.4	sentence	32
15.941400000000002	0.3	de	1	18.4	sentence	33
16.375100000000003	0.3	son	1	18.4	sentence	34
16.74109999999999	0.3	ancien	1	18.4	sentence	35
17.157600000000002	0.3	fiancé	1	18.4	sentence	36
17.540699999999987	0.3	trop	1	18.4	sentence	37
17.940500000000014	0.3	infidèle	1	18.4	sentence	38
18.34039999999999	2.0	+	1	18.4	sentence	39
20.339499999999987	8.0	+	1	18.4	sentence	40
28.53649999999999	0.3	us	2	18.4	pseudo	1
28.952300000000008	0.3	paunais	2	18.4	pseudo	2
29.335399999999993	0.3	boq	2	18.4	pseudo	3
29.735199999999992	0.3	los	2	18.4	pseudo	4
30.13499999999999	0.3	scrym	2	18.4	pseudo	5
30.534899999999993	0.3	tis	2	18.4	pseudo	6
30.951300000000003	0.3	reles	2	18.4	pseudo	7
31.351200000000006	0.3	gi	2	18.4	pseudo	8
31.751000000000005	0.3	ze	2	18.4	pseudo	9
32.150800000000004	0.3	afval	2	18.4	pseudo	10
32.55090000000001	0.3	crop	2	18.4	pseudo	11
32.98429999999999	0.3	acges	2	18.4	pseudo	12
33.38380000000001	0.3	cliquez	2	18.4	pseudo	13
34.13329999999999	2.0	+	2	18.4	pseudo	14
35.3494	0.3	sow	2	18.4	pseudo	15
35.69919999999999	0.3	ipé	2	18.4	pseudo	16
36.09899999999999	0.3	culployer	2	18.4	pseudo	17
