onset	duration	stim	block_number	block_duration	block_condition	sequential_position
0.05149999999999011	0.3	ze	1	18.4	pseudo	1
0.35129999999999484	0.3	sta	1	18.4	pseudo	2
0.7510999999999939	0.3	aze	1	18.4	pseudo	3
1.1509999999999962	0.3	ec	1	18.4	pseudo	4
1.5507999999999953	0.3	pretion	1	18.4	pseudo	5
1.9505999999999943	0.3	i	1	18.4	pseudo	6
2.3503999999999934	0.3	sprieu	1	18.4	pseudo	7
2.7501999999999924	0.3	qût	1	18.4	pseudo	8
3.150099999999995	0.3	défre	1	18.4	pseudo	9
3.549899999999994	0.3	atcrune	1	18.4	pseudo	10
3.949699999999993	0.3	zinge	1	18.4	pseudo	11
4.349499999999992	0.3	abéles	1	18.4	pseudo	12
4.749399999999994	2.0	+	1	18.4	pseudo	13
6.748499999999993	0.3	vita	1	18.4	pseudo	14
7.148299999999992	0.3	i	1	18.4	pseudo	15
7.548099999999991	0.3	almit	1	18.4	pseudo	16
7.94789999999999	0.3	infine	1	18.4	pseudo	17
8.347799999999992	0.3	mic	1	18.4	pseudo	18
8.747599999999991	0.3	dénnule	1	18.4	pseudo	19
9.14739999999999	0.3	ox	1	18.4	pseudo	20
9.54719999999999	0.3	enr	1	18.4	pseudo	21
9.946999999999989	0.3	drarge	1	18.4	pseudo	22
10.34689999999999	0.3	teuple	1	18.4	pseudo	23
10.74669999999999	0.3	mafe	1	18.4	pseudo	24
11.146499999999989	0.3	sphiasse	1	18.4	pseudo	25
11.546299999999988	2.0	+	1	18.4	pseudo	26
13.545399999999987	0.3	fe	1	18.4	pseudo	27
13.9452	0.3	raimais	1	18.4	pseudo	28
14.345099999999988	0.3	psendre	1	18.4	pseudo	29
14.744899999999987	0.3	ud	1	18.4	pseudo	30
15.1447	0.3	saiques	1	18.4	pseudo	31
15.5445	0.3	pneute	1	18.4	pseudo	32
15.944399999999987	0.3	salnlenté	1	18.4	pseudo	33
16.344199999999987	0.3	uve	1	18.4	pseudo	34
16.744	0.3	ze	1	18.4	pseudo	35
17.1438	0.3	dime	1	18.4	pseudo	36
17.543699999999987	0.3	ow	1	18.4	pseudo	37
17.9435	0.3	sproprès	1	18.4	pseudo	38
18.3433	2.0	+	1	18.4	pseudo	39
20.342399999999998	8.0	+	1	18.4	pseudo	40
28.53869999999999	0.3	le	2	18.4	sentence	1
28.95519999999999	0.3	passant	2	18.4	sentence	2
29.338399999999993	0.3	examine	2	18.4	sentence	3
29.738199999999992	0.3	le	2	18.4	sentence	4
30.13799999999999	0.3	luxueux	2	18.4	sentence	5
30.53779999999999	0.3	canapé	2	18.4	sentence	6
30.937699999999992	0.3	abandonné	2	18.4	sentence	7
31.33749999999999	0.3	sur	2	18.4	sentence	8
31.73729999999999	0.3	le	2	18.4	sentence	9
32.13709999999999	0.3	bord	2	18.4	sentence	10
32.53699999999999	0.3	du	2	18.4	sentence	11
32.936899999999994	0.3	trottoir	2	18.4	sentence	12
33.33659999999999	0.3	cliquez	2	18.4	sentence	13
34.0196	2.0	+	2	18.4	sentence	14
35.33569999999999	0.3	il	2	18.4	sentence	15
35.70219999999999	0.3	efface	2	18.4	sentence	16
36.08539999999999	0.3	les	2	18.4	sentence	17
36.48519999999999	0.3	traces	2	18.4	sentence	18
36.88499999999999	0.3	de	2	18.4	sentence	19
37.28479999999999	0.3	son	2	18.4	sentence	20
37.70129999999999	0.3	passage	2	18.4	sentence	21
38.10109999999999	0.3	dans	2	18.4	sentence	22
38.50099999999999	0.3	le	2	18.4	sentence	23
38.90079999999999	0.3	champ	2	18.4	sentence	24
39.30059999999999	0.3	de	2	18.4	sentence	25
39.70039999999999	0.3	blé	2	18.4	sentence	26
40.10019999999999	2.0	+	2	18.4	sentence	27
42.0993	0.3	le	2	18.4	sentence	28
42.49919999999999	0.3	magicien	2	18.4	sentence	29
42.89899999999999	0.3	fait	2	18.4	sentence	30
43.2988	0.3	disparaître	2	18.4	sentence	31
43.6986	0.3	les	2	18.4	sentence	32
44.0984	0.3	bonbons	2	18.4	sentence	33
44.498299999999986	0.3	étalés	2	18.4	sentence	34
44.8981	0.3	sur	2	18.4	sentence	35
45.2979	0.3	le	2	18.4	sentence	36
45.6977	0.3	sol	2	18.4	sentence	37
46.0976	0.3	du	2	18.4	sentence	38
46.4974	0.3	théâtre	2	18.4	sentence	39
46.8972	2.0	+	2	18.4	sentence	40
48.8963	8.0	+	2	18.4	sentence	41
57.14259999999999	0.3	zy	3	18.4	pseudo	1
57.54249999999999	0.3	cutonséce	3	18.4	pseudo	2
57.94229999999999	0.3	didis	3	18.4	pseudo	3
58.34209999999999	0.3	gi	3	18.4	pseudo	4
58.74189999999999	0.3	na	3	18.4	pseudo	5
59.141699999999986	0.3	ité	3	18.4	pseudo	6
59.54159999999999	0.3	sqyan	3	18.4	pseudo	7
59.94139999999999	0.3	zac	3	18.4	pseudo	8
60.341199999999986	0.3	na	3	18.4	pseudo	9
60.740999999999985	0.3	pnube	3	18.4	pseudo	10
61.14089999999999	0.3	na	3	18.4	pseudo	11
61.54069999999999	0.3	vça	3	18.4	pseudo	12
61.940499999999986	2.0	+	3	18.4	pseudo	13
63.939599999999984	0.3	uc	3	18.4	pseudo	14
64.3561	0.3	emdre	3	18.4	pseudo	15
64.73919999999998	0.3	jo	3	18.4	pseudo	16
65.13909999999998	0.3	dousiser	3	18.4	pseudo	17
65.53889999999998	0.3	nel	3	18.4	pseudo	18
65.93869999999998	0.3	instrés	3	18.4	pseudo	19
66.33849999999998	0.3	ar	3	18.4	pseudo	20
66.755	0.3	fe	3	18.4	pseudo	21
67.13819999999998	0.3	kève	3	18.4	pseudo	22
67.53799999999998	0.3	qo	3	18.4	pseudo	23
67.93779999999998	0.3	ato	3	18.4	pseudo	24
68.33759999999998	0.3	aulèce	3	18.4	pseudo	25
68.7541	2.0	+	3	18.4	pseudo	26
70.73659999999998	0.3	apgé	3	18.4	pseudo	27
71.1531	0.3	vonne	3	18.4	pseudo	28
71.5529	0.3	um	3	18.4	pseudo	29
71.936	0.3	gâvanprès	3	18.4	pseudo	30
72.33589999999998	0.3	co	3	18.4	pseudo	31
72.75229999999999	0.3	sotes	3	18.4	pseudo	32
73.13549999999998	0.3	row	3	18.4	pseudo	33
73.5353	0.3	fe	3	18.4	pseudo	34
73.9351	0.3	tène	3	18.4	pseudo	35
74.3349	0.3	ogir	3	18.4	pseudo	36
74.75139999999999	0.3	sqâle	3	18.4	pseudo	37
75.15129999999999	0.3	raplui	3	18.4	pseudo	38
75.55109999999999	2.0	+	3	18.4	pseudo	39
77.55019999999999	8.0	+	3	18.4	pseudo	40
85.7465	0.3	le	4	18.4	sentence	1
86.1463	0.3	bijoutier	4	18.4	sentence	2
86.5462	0.3	a	4	18.4	sentence	3
86.946	0.3	perdu	4	18.4	sentence	4
87.3458	0.3	la	4	18.4	sentence	5
87.7456	0.3	boîte	4	18.4	sentence	6
88.1455	0.3	de	4	18.4	sentence	7
88.5453	0.3	sa	4	18.4	sentence	8
88.9451	0.3	chaîne	4	18.4	sentence	9
89.3449	0.3	en	4	18.4	sentence	10
89.7447	0.3	argent	4	18.4	sentence	11
90.1446	0.3	massif	4	18.4	sentence	12
90.5444	2.0	+	4	18.4	sentence	13
92.5435	0.3	il	4	18.4	sentence	14
92.9433	0.3	craint	4	18.4	sentence	15
93.34309999999999	0.3	de	4	18.4	sentence	16
93.743	0.3	manquer	4	18.4	sentence	17
94.1428	0.3	le	4	18.4	sentence	18
94.5426	0.3	train	4	18.4	sentence	19
94.94239999999999	0.3	qui	4	18.4	sentence	20
95.34219999999999	0.3	doit	4	18.4	sentence	21
95.7421	0.3	partir	4	18.4	sentence	22
96.14189999999999	0.3	à	4	18.4	sentence	23
96.54169999999999	0.3	quatre	4	18.4	sentence	24
96.94149999999999	0.3	heures	4	18.4	sentence	25
97.34129999999999	2.0	+	4	18.4	sentence	26
99.34049999999999	0.3	il	4	18.4	sentence	27
99.7569	0.3	vérifie	4	18.4	sentence	28
100.14009999999999	0.3	les	4	18.4	sentence	29
100.53989999999999	0.3	installations	4	18.4	sentence	30
100.93969999999999	0.3	qui	4	18.4	sentence	31
101.33959999999999	0.3	assurent	4	18.4	sentence	32
101.73939999999999	0.3	la	4	18.4	sentence	33
102.13919999999999	0.3	sécurité	4	18.4	sentence	34
102.53899999999999	0.3	des	4	18.4	sentence	35
102.93879999999999	0.3	passagers	4	18.4	sentence	36
103.33869999999999	0.3	du	4	18.4	sentence	37
103.73849999999999	0.3	vol	4	18.4	sentence	38
104.13829999999999	2.0	+	4	18.4	sentence	39
106.13739999999999	8.0	+	4	18.4	sentence	40
114.3338	0.3	ige	5	18.4	pseudo	1
114.7502	0.3	sournété	5	18.4	pseudo	2
115.15009999999998	0.3	phriète	5	18.4	pseudo	3
115.54989999999998	0.3	ox	5	18.4	pseudo	4
115.9497	0.3	rédapse	5	18.4	pseudo	5
116.3495	0.3	iol	5	18.4	pseudo	6
116.7493	0.3	prenverque	5	18.4	pseudo	7
117.14919999999998	0.3	cli	5	18.4	pseudo	8
117.549	0.3	guiplennua	5	18.4	pseudo	9
117.9488	0.3	ia	5	18.4	pseudo	10
118.3486	0.3	acor	5	18.4	pseudo	11
118.7485	0.3	queldé	5	18.4	pseudo	12
119.1483	2.0	+	5	18.4	pseudo	13
121.1474	0.3	stis	5	18.4	pseudo	14
121.5472	0.3	pustre	5	18.4	pseudo	15
121.947	0.3	bam	5	18.4	pseudo	16
122.3468	0.3	rêsa	5	18.4	pseudo	17
122.7467	0.3	hoeu	5	18.4	pseudo	18
123.1465	0.3	gnue	5	18.4	pseudo	19
123.5463	0.3	iz	5	18.4	pseudo	20
123.9461	0.3	frub	5	18.4	pseudo	21
124.346	0.3	bair	5	18.4	pseudo	22
124.7458	0.3	um	5	18.4	pseudo	23
125.1456	0.3	shuère	5	18.4	pseudo	24
125.5454	0.3	alcha	5	18.4	pseudo	25
125.9452	2.0	+	5	18.4	pseudo	26
127.9444	0.3	qe	5	18.4	pseudo	27
128.3442	0.3	jonêler	5	18.4	pseudo	28
128.744	0.3	oot	5	18.4	pseudo	29
129.1438	0.3	celgartiépoir	5	18.4	pseudo	30
129.5436	0.3	zow	5	18.4	pseudo	31
129.9435	0.3	séleques	5	18.4	pseudo	32
130.3433	0.3	ow	5	18.4	pseudo	33
130.7431	0.3	siftilde	5	18.4	pseudo	34
131.1429	0.3	hen	5	18.4	pseudo	35
131.5427	0.3	ausconlai	5	18.4	pseudo	36
131.9426	0.3	ub	5	18.4	pseudo	37
132.3424	0.3	kué	5	18.4	pseudo	38
132.7422	2.0	+	5	18.4	pseudo	39
134.7413	8.0	+	5	18.4	pseudo	40
142.9377	0.3	le	6	18.4	sentence	1
143.3541	0.3	romancier	6	18.4	sentence	2
143.7373	0.3	a	6	18.4	sentence	3
144.1371	0.3	fini	6	18.4	sentence	4
144.537	0.3	le	6	18.4	sentence	5
144.9368	0.3	manuscrit	6	18.4	sentence	6
145.3366	0.3	promis	6	18.4	sentence	7
145.7364	0.3	à	6	18.4	sentence	8
146.1362	0.3	son	6	18.4	sentence	9
146.5361	0.3	éditeur	6	18.4	sentence	10
146.9359	0.3	si	6	18.4	sentence	11
147.3357	0.3	impatient	6	18.4	sentence	12
147.7522	2.0	+	6	18.4	sentence	13
149.7346	0.3	elle	6	18.4	sentence	14
150.15109999999999	0.3	a	6	18.4	sentence	15
150.55089999999998	0.3	égaré	6	18.4	sentence	16
150.95069999999998	0.3	le	6	18.4	sentence	17
151.3506	0.3	cartable	6	18.4	sentence	18
151.75039999999998	0.3	qui	6	18.4	sentence	19
152.15019999999998	0.3	contenait	6	18.4	sentence	20
152.54999999999998	0.3	les	6	18.4	sentence	21
152.94979999999998	0.3	copies	6	18.4	sentence	22
153.34969999999998	0.3	du	6	18.4	sentence	23
153.74949999999998	0.3	dernier	6	18.4	sentence	24
154.14929999999998	0.3	contrôle	6	18.4	sentence	25
154.54909999999998	2.0	+	6	18.4	sentence	26
156.54819999999998	0.3	il	6	18.4	sentence	27
156.94809999999998	0.3	cuisine	6	18.4	sentence	28
157.34789999999998	0.3	en	6	18.4	sentence	29
157.74769999999998	0.3	suivant	6	18.4	sentence	30
158.14749999999998	0.3	des	6	18.4	sentence	31
158.54739999999998	0.3	recettes	6	18.4	sentence	32
