onset	duration	stim	trial_number	trial_type	trial_structure	trial_length	sequential_position	probe_type	probe	probe_position	response_correct	response_key	response_time
0.061700000000001864	0.0	+	1	noun	list	4	1	nomatch	peut	-1	1	y	0.57465
0.5448999999999984	0.2	xczjnh	1	noun	list	4	2	nomatch	peut	-1	1	y	0.57465
0.7447999999999979	0.0	+	1	noun	list	4	3	nomatch	peut	-1	1	y	0.57465
1.144600000000004	0.2	avec	1	noun	list	4	4	nomatch	peut	-1	1	y	0.57465
1.3445000000000036	0.0	+	1	noun	list	4	5	nomatch	peut	-1	1	y	0.57465
1.7443000000000026	0.2	doit	1	noun	list	4	6	nomatch	peut	-1	1	y	0.57465
1.9442000000000021	0.0	+	1	noun	list	4	7	nomatch	peut	-1	1	y	0.57465
2.344000000000001	0.2	tablier	1	noun	list	4	8	nomatch	peut	-1	1	y	0.57465
2.544000000000004	0.0	+	1	noun	list	4	9	nomatch	peut	-1	1	y	0.57465
2.943800000000003	0.2	vite	1	noun	list	4	10	nomatch	peut	-1	1	y	0.57465
3.1437000000000026	0.0	+	1	noun	list	4	11	nomatch	peut	-1	1	y	0.57465
3.5435000000000016	0.0	+	1	noun	list	4	12	nomatch	peut	-1	1	y	0.57465
5.5426	0.0	PEUT	1	noun	list	4	13	nomatch	peut	-1	1	y	0.57465
6.175600000000003	0.0	+	1	noun	list	4	14	nomatch	peut	-1	1	y	0.57465
6.1173	0.0	[response]	1	noun	list	4	15	nomatch	peut	-1	1	y	0.57465
7.941499999999998	0.0	+	2	noun	list	1	1	match	tôt	5	1	p	0.50759
8.491300000000003	0.2	jnwdqs	2	noun	list	1	2	match	tôt	5	1	p	0.50759
8.691200000000002	0.0	+	2	noun	list	1	3	match	tôt	5	1	p	0.50759
9.091000000000001	0.2	vzck	2	noun	list	1	4	match	tôt	5	1	p	0.50759
9.2909	0.0	+	2	noun	list	1	5	match	tôt	5	1	p	0.50759
9.6907	0.2	vh	2	noun	list	1	6	match	tôt	5	1	p	0.50759
9.8906	0.0	+	2	noun	list	1	7	match	tôt	5	1	p	0.50759
10.290399999999998	0.2	nwbfdgm	2	noun	list	1	8	match	tôt	5	1	p	0.50759
10.490400000000001	0.0	+	2	noun	list	1	9	match	tôt	5	1	p	0.50759
10.8902	0.2	tôt	2	noun	list	1	10	match	tôt	5	1	p	0.50759
11.0901	0.0	+	2	noun	list	1	11	match	tôt	5	1	p	0.50759
11.489899999999999	0.0	+	2	noun	list	1	12	match	tôt	5	1	p	0.50759
13.488999999999997	0.0	TÔT	2	noun	list	1	13	match	tôt	5	1	p	0.50759
14.055399999999999	0.0	+	2	noun	list	1	14	match	tôt	5	1	p	0.50759
13.996600000000008	0.0	[response]	2	noun	list	1	15	match	tôt	5	1	p	0.50759
15.887899999999995	0.0	+	3	noun	phrase	4	1	nomatch	son	-1	1	y	0.66179
16.4377	0.2	tnhmb	3	noun	phrase	4	2	nomatch	son	-1	1	y	0.66179
16.6376	0.0	+	3	noun	phrase	4	3	nomatch	son	-1	1	y	0.66179
17.037399999999998	0.2	sans	3	noun	phrase	4	4	nomatch	son	-1	1	y	0.66179
17.237299999999998	0.0	+	3	noun	phrase	4	5	nomatch	son	-1	1	y	0.66179
17.637099999999997	0.2	leur	3	noun	phrase	4	6	nomatch	son	-1	1	y	0.66179
17.836999999999996	0.0	+	3	noun	phrase	4	7	nomatch	son	-1	1	y	0.66179
18.236799999999995	0.2	nouveau	3	noun	phrase	4	8	nomatch	son	-1	1	y	0.66179
18.436699999999995	0.0	+	3	noun	phrase	4	9	nomatch	son	-1	1	y	0.66179
18.836599999999997	0.2	grenier	3	noun	phrase	4	10	nomatch	son	-1	1	y	0.66179
